timestamp_ns,timestamp_sec_from_start,topic,angular.x,angular.y,angular.z,linear.x,linear.y,linear.z
1768890678874291596,11.320661501,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890678936038412,11.382408317,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890678986605128,11.432975033,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890679038636748,11.485006653,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890679220396729,11.666766634,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.00915337260812521,1.9999998807907104,0.0,0.0
1768890679262273342,11.708643247,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.02380225621163845,1.9999998807907104,0.0,0.0
1768890679303052028,11.749421933,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.03112669847905636,1.9999998807907104,0.0,0.0
1768890679350813382,11.797183287,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.016477813944220543,1.9999998807907104,0.0,0.0
1768890679391523171,11.837893076,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0018289305735379457,1.9999998807907104,0.0,0.0
1768890679425039348,11.871409253,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890679553576469,11.999946374,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890679592394471,12.038764376,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890679641693115,12.08806302,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890679702842904,12.149212809,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890679754795356,12.201165261,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890679783267021,12.229636926,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890679854056390,12.300426295,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890679881364272,12.327734177,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890679930032896,12.376402801,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890679990173207,12.436543112,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890680033575301,12.479945206,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890680086620464,12.532990369,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890680159758104,12.606128009,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890680200040179,12.646410084,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890680252676315,12.69904622,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890680316316583,12.762686488,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890680340025147,12.786395052,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890680391122554,12.837492459,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890680444897961,12.891267866,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890680499983392,12.946353297,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890680559517587,13.005887492,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890680601081750,13.047451655,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890680646268112,13.092638017,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890680705669570,13.152039475,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890680769212910,13.215582815,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890680812434332,13.258804237,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890680855995147,13.302365052,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890680903335826,13.349705731,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890680947181667,13.393551572,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890680999655786,13.446025691,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890681063760378,13.510130283,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890681120300058,13.566669963,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890681185967572,13.632337477,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890681239037886,13.685407791,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890681284950877,13.731320782,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890681311367425,13.75773733,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890681353962123,13.800332028,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890681424156672,13.870526577,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890681454813023,13.901182928,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890681670111293,14.116481198,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.016477813944220543,1.9999998807907104,0.0,0.0
1768890681692048838,14.138418743,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.03112669847905636,1.9999998807907104,0.0,0.0
1768890681718294922,14.164664827,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.045775581151247025,1.9999998807907104,0.0,0.0
1768890681745469459,14.191839364,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.05310002341866493,1.9999998807907104,0.0,0.0
1768890681767924831,14.214294736,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.06044626608490944,1.9999998807907104,0.0,0.0
1768890681792389815,14.23875972,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.06044626608490944,1.9999998807907104,0.0,0.0
1768890681819837122,14.266207027,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.06044626608490944,1.9999998807907104,0.0,0.0
1768890681820358918,14.266728823,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.06777070462703705,1.9999998807907104,0.0,0.0
1768890681960876017,14.407245922,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.06777070462703705,1.9999998807907104,0.0,0.0
1768890681979652422,14.426022327,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.06044626608490944,1.9999998807907104,0.0,0.0
1768890682018729882,14.465099787,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.03845113888382912,1.9999998807907104,0.0,0.0
1768890682022293680,14.468663585,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.016477813944220543,1.9999998807907104,0.0,0.0
1768890682034368732,14.480738637,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0018289305735379457,1.9999998807907104,0.0,0.0
1768890682087160613,14.533530518,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.0,1.9999998807907104,0.0,0.0
1768890682204817698,14.651187603,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.016477813944220543,1.9999998807907104,0.0,0.0
1768890682226441865,14.67281177,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.05310002341866493,1.9999998807907104,0.0,0.0
1768890682229663613,14.676033518,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.08241958916187286,1.9999998807907104,0.0,0.0
1768890682245114333,14.691484238,/aiformula_control/game_pad/cmd_vel,0.0,0.0,-0.08974403142929077,1.9999998807907104,0.0,0.0
