step,time_sec,cmd_v,cmd_omega,ideal_x,ideal_y,ideal_theta,res_x,res_y,res_theta,pred_delta_x_body,pred_delta_y_body,pred_delta_theta,pred_v_next,pred_omega_next
237,11.849999999999326,2.0,0.7853981852531433,21.38490037343966,8.273530648274962,3.0630529224870857,21.423003686112356,9.407382288387117,2.9472974308184803,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
238,11.899999999999324,2.0,0.7853981852531433,21.285080226172262,8.279417341808694,3.1023228317497407,21.324528263666533,9.425588461753009,2.9838922649971664,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
239,11.94999999999932,2.0,0.7853981852531433,21.185105926115142,8.281380576215037,3.1415927410123956,21.225452668913633,9.44017955831467,3.0204870991758526,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
240,11.999999999999318,2.0,0.7853981852531433,21.085131626401285,8.279417324328668,3.1808626502750506,21.125909567289497,9.451136040120405,3.0570819333545387,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
241,12.049999999999315,2.0,0.7853981852531433,20.985311480163148,8.273530613341864,3.2201325595377055,21.026032250236828,9.458443236085596,3.093676767533225,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
242,12.099999999999312,2.0,0.7853981852531433,20.885799402839684,8.263729520136794,3.2594024688003604,20.925954456723638,9.46209136163777,3.130271601711911,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
243,12.14999999999931,2.0,0.7853981852531433,20.786748834849888,8.250029157289623,3.2986723780630154,20.825810194162422,9.46207553181845,3.166866435890597,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
244,12.199999999999307,2.0,0.7853981852531433,20.68831250499877,8.232450649768017,3.3379422873256703,20.725733558969885,9.458395767824273,3.2034612700692833,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
245,12.249999999999304,2.0,0.7853981852531433,20.590642194980596,8.211021102357966,3.3772121965883253,20.625858557007493,9.45105699697862,3.2400561042479694,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
246,12.2999999999993,2.0,0.7853981852531433,20.493888505342515,8.18577355787017,3.4164821058509802,20.526318924143272,9.440069046133756,3.2766509384266556,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
247,12.349999999999298,2.0,0.7853981852531433,20.3982006232694,8.156746946190419,3.455752015113635,20.427247947175147,9.425446628512361,3.3132457726053417,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
248,12.399999999999295,2.0,0.7853981852531433,20.303726092548022,8.12398602425252,3.49502192437629,20.328778285355597,9.407209324006049,3.349840606784028,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
249,12.449999999999292,2.0,0.7853981852531433,20.21061058606521,8.087541307026354,3.534291833638945,20.2310417927566,9.385381552957252,3.386435440962714,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
250,12.49999999999929,2.0,0.7853981852531433,20.118997681190805,8.047468989627449,3.5735617429016,20.134169341712763,9.359992543459601,3.4230302751414,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
251,12.549999999999287,2.0,0.7853981852531433,20.029028638391747,8.003830860668169,3.612831652164255,20.038290647579018,9.331076292220546,3.4596251093200863,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
252,12.599999999999284,2.0,0.7853981852531433,19.940842183418667,7.956694206984158,3.65210156142691,19.94353409503755,9.29867151903867,3.4962199434987724,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
253,12.649999999999281,2.0,0.7853981852531433,19.854574293400816,7.906131709882913,3.691371470689565,19.850026566186546,9.262821614956625,3.5328147776774586,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
254,12.699999999999278,2.0,0.7853981852531433,19.77035798717918,7.852221333074455,3.73064137995222,19.757893270640952,9.223574584159108,3.5694096118561447,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
255,12.749999999999275,2.0,0.7853981852531433,19.68832312020107,7.795046202456949,3.7699112892148747,19.667257577872725,9.180982979693711,3.606004446034831,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
256,12.799999999999272,2.0,0.7853981852531433,19.608596184292388,7.734694477942576,3.8091811984775297,19.57824085201512,9.13510383310068,3.642599280213517,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
257,12.84999999999927,2.0,0.7853981852531433,19.531300112616428,7.671259217521337,3.8484511077401846,19.49096228935217,9.085998578045833,3.679194114392203,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
258,12.899999999999267,2.0,0.7853981852531433,19.456554090119816,7.604838233772363,3.8877210170028396,19.405538758710986,9.033732968058883,3.7157889485708893,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
259,12.949999999999264,2.0,0.7853981852531433,19.384473369757956,7.5355339430440065,3.9269909262654945,19.322084644970634,8.97837698848734,3.7523837827495754,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
260,12.999999999999261,2.0,0.7853981852531433,19.31516909478331,7.463453207535242,3.9662608355281495,19.24071169589704,8.92000476278385,3.7889786169282615,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
261,13.049999999999258,2.0,0.7853981852531433,19.24874812737057,7.388707170521892,4.005530744790804,19.161528872509127,8.85869445325249,3.8255734511069477,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
262,13.099999999999255,2.0,0.7853981852531433,19.185312883842887,7.311411084981745,4.044800654053459,19.08464220317646,8.794528156386908,3.862168285285634,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
263,13.149999999999253,2.0,0.7853981852531433,19.124961176753356,7.231684135882804,4.084070563316113,19.01015464164383,8.727591792940457,3.89876311946432,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
264,13.19999999999925,2.0,0.7853981852531433,19.067786064065107,7.149649256408696,4.123340472578768,18.938165929172843,8.657974992875511,3.935357953643006,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
265,13.249999999999247,2.0,0.7853981852531433,19.013875705662674,7.065432938404602,4.162610381841422,18.868772460985145,8.585770975346042,3.9719527878216923,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
266,13.299999999999244,2.0,0.7853981852531433,18.96331322741584,6.979165037335991,4.201880291104077,18.802067157186077,8.511076423874153,4.008547622000378,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
267,13.349999999999241,2.0,0.7853981852531433,18.916176593005552,6.89097857206089,4.241150200366731,18.73813933834165,8.433991356887693,4.0451424561790645,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
268,13.399999999999238,2.0,0.7853981852531433,18.87253848370959,6.801009519724437,4.280420109629386,18.677074605875408,8.354618993792352,4.081737290357751,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
269,13.449999999999235,2.0,0.7853981852531433,18.83246618633328,6.7093966060919685,4.31969001889204,18.618954727445338,8.273065616757512,4.118332124536437,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
270,13.499999999999233,2.0,0.7853981852531433,18.79602148945812,6.61628109164393,4.358959928154695,18.563857527454335,8.189440428400987,4.154926958715123,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
271,13.54999999999923,2.0,0.7853981852531433,18.763260588168244,6.521806553762442,4.398229837417349,18.51185678284079,8.10385540556317,4.191521792893809,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
272,13.599999999999227,2.0,0.7853981852531433,18.734233997401702,6.426118665345373,4.437499746680004,18.463022124288884,8.016425149366409,4.228116627072495,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
273,13.649999999999224,2.0,0.7853981852531433,18.708986474060055,6.329364970189278,4.476769655942658,18.41741894299083,7.927266731760386,4.264711461251181,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
274,13.699999999999221,2.0,0.7853981852531433,18.687556947996484,6.231694655487542,4.516039565205313,18.375108303085973,7.836499538758983,4.3013062954298675,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
275,13.749999999999218,2.0,0.7853981852531433,18.669978461988777,6.133258321794528,4.555309474467967,18.336146859893887,7.744245110578529,4.337901129608554,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
276,13.799999999999216,2.0,0.7853981852531433,18.65627812078975,6.034207750810429,4.594579383730622,18.300586784051095,7.650626978891512,4.37449596378724,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
277,13.849999999999213,2.0,0.7853981852531433,18.64647704933369,5.934695671344875,4.633849292993276,18.26847569165288,7.555770501413661,4.411090797965926,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
278,13.89999999999921,2.0,0.7853981852531433,18.640590360163227,5.83487552382016,4.673119202255931,18.239856580493797,7.459802694045894,4.447685632144612,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
279,13.949999999999207,2.0,0.7853981852531433,18.638627130126892,5.734901223677223,4.712389111518585,18.21476777249222,7.362852060795912,4.484280466323298,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
280,13.999999999999204,2.0,0.7853981852531433,18.640590386383266,5.634926924049181,4.75165902078124,18.193242862376056,7.265048421707154,4.520875300501984,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
281,14.049999999999201,2.0,0.7853981852531433,18.64647710173334,5.535106778068358,4.790928930043894,18.175310672698323,7.166522739025558,4.5574701346806705,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
282,14.099999999999199,2.0,0.7853981852531433,18.65627819928821,5.435594701173312,4.830198839306549,18.1609952152428,7.067406941836857,4.594064968859357,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
283,14.149999999999196,2.0,0.7853981852531433,18.66997856646501,5.336544133782376,4.869468748569203,18.15031565887147,6.9678337494092535,4.630659803038043,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
284,14.199999999999193,2.0,0.7853981852531433,18.687557078289394,5.238107804699636,4.908738657831858,18.143286303856822,6.867936493478018,4.667254637216729,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
285,14.24999999999919,2.0,0.7853981852531433,18.70898662996874,5.140437495618177,4.948008567094512,18.139916562733276,6.767848939709964,4.703849471395415,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
286,14.299999999999187,2.0,0.7853981852531433,18.734234178685767,5.043683807083697,4.987278476357167,18.14021094769353,6.667705108586884,4.740444305574101,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
287,14.349999999999184,2.0,0.7853981852531433,18.76326079454816,4.947995926279373,5.026548385619821,18.144169064546563,6.567639095947774,4.777039139752787,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
288,14.399999999999181,2.0,0.7853981852531433,18.796021720615663,4.8535213969900175,5.065818294882476,18.151785613245497,6.467784893430156,4.8136339739314735,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
289,14.449999999999179,2.0,0.7853981852531433,18.832466441912025,4.760405892100251,5.10508820414513,18.163050394984506,6.368276209050926,4.85022880811016,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
290,14.499999999999176,2.0,0.7853981852531433,18.872538763315447,4.668792988977458,5.144358113407785,18.17794832585536,6.269246288166983,4.886823642288846,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
291,14.549999999999173,2.0,0.7853981852531433,18.916176896207393,4.578823948085879,5.183628022670439,18.196459457045272,6.170827735055372,4.923418476467532,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
292,14.59999999999917,2.0,0.7853981852531433,18.963313553746143,4.4906374951732015,5.222897931933094,18.218559001548986,6.073152335351859,4.960013310646218,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
293,14.649999999999167,2.0,0.7853981852531433,19.013876054618272,4.404369607365502,5.262167841195748,18.244217367359404,5.976350879585679,4.996608144824904,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
294,14.699999999999164,2.0,0.7853981852531433,19.067786435107934,4.320153303500362,5.301437750458403,18.273400197092233,5.8805529880467855,5.03320297900359,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
295,14.749999999999162,2.0,0.7853981852531433,19.12496156931129,4.238118439021448,5.340707659721057,18.306068413991635,5.785886937220069,5.0697978131822765,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
296,14.799999999999159,2.0,0.7853981852531433,19.18531329731063,4.158391505750819,5.379977568983712,18.342178274255275,5.692479488018985,5.106392647360963,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
297,14.849999999999156,2.0,0.7853981852531433,19.24874856111058,4.081095436847696,5.419247478246366,18.38168142560869,5.600455716048576,5.142987481539649,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
298,14.899999999999153,2.0,0.7853981852531433,19.3151695481268,4.00634941725443,5.458517387509021,18.42452497205056,5.509938844125182,5.179582315718335,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
299,14.94999999999915,2.0,0.7853981852531433,19.384473842005896,3.9342686999219474,5.497787296771675,18.470651544682156,5.421050077277089,5.216177149897021,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
300,14.999999999999147,2.0,0.7853981852531433,19.45655458054404,3.8649644280980446,5.53705720603433,18.519999378526173,5.333908440447062,5.252771984075707,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
301,15.049999999999145,2.0,0.7853981852531433,19.531300620460733,3.798543463952548,5.576327115296984,18.57250239523202,5.248630619114089,5.289366818254393,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
302,15.099999999999142,2.0,0.7853981852531433,19.608596708773717,3.735108223803581,5.615597024559639,18.628090291556894,5.165330803047738,5.3259616524330795,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
303,15.149999999999139,2.0,0.7853981852531433,19.688323660510708,3.674756520199018,5.654866933822293,18.686688633504087,5.084120533404345,5.362556486611766,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
304,15.199999999999136,2.0,0.7853981852531433,19.77035854248401,3.6175814110966176,5.694136843084948,18.748218955992538,5.005108553369795,5.399151320790452,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
305,15.249999999999133,2.0,0.7853981852531433,19.854574862844597,3.563671056375387,5.733406752347602,18.81259886792411,4.928400662548864,5.435746154969138,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
306,15.29999999999913,2.0,0.7853981852531433,19.94084276612336,3.513108581899431,5.772676661610257,18.879742162507945,4.854099575296114,5.472340989147824,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
307,15.349999999999127,2.0,0.7853981852531433,20.029029233458864,3.4659719513438896,5.811946570872911,18.949558932694167,4.782304783178041,5.50893582332651,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
308,15.399999999999125,2.0,0.7853981852531433,20.118998287702794,3.4223338459805928,5.851216480135566,19.02195569156232,4.713112421750645,5.545530657505196,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
309,15.449999999999122,2.0,0.7853981852531433,20.210611203086877,3.3822615526088016,5.8904863893982204,19.096835497503395,4.6466151418307895,5.5821254916838825,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
310,15.499999999999119,2.0,0.7853981852531433,20.303726719127962,3.3458168598038363,5.929756298660875,19.174098084027797,4.582901985433764,5.618720325862569,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
311,15.549999999999116,2.0,0.7853981852531433,20.39820125844147,3.313055962643565,5.9690262079235294,19.253639994025423,4.522058266543128,5.655315160041255,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
312,15.599999999999113,2.0,0.7853981852531433,20.493889148127327,3.2840293760596633,6.008296117186184,19.335354718298078,4.464165456872526,5.691909994219941,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
313,15.64999999999911,2.0,0.7853981852531433,20.590642844387023,3.2587818569472446,6.0475660264488384,19.41913283817877,4.409301076772412,5.728504828398627,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
314,15.699999999999108,2.0,0.7853981852531433,20.68831316002547,3.2373523351529703,6.086835935711493,19.504862172046824,4.35753859142779,5.765099662577313,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
315,15.749999999999105,2.0,0.7853981852531433,20.786749494486862,3.219773853448043,6.1261058449741475,19.592427925542747,4.30894731248595,5.801694496755999,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
316,15.799999999999102,2.0,0.7853981852531433,20.88580006606982,3.206073516578646,6.165375754236802,19.681712845281577,4.263592305245915,5.8382893309346855,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
317,15.849999999999099,2.0,0.7853981852531433,20.98531214596379,3.1962724494723878,6.2046456634994565,19.772597375858968,4.221534301533904,5.874884165113372,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
318,15.899999999999096,2.0,0.7853981852531433,21.08513229374582,3.1903857646651916,6.243915572762111,19.864959819939777,4.18282961838144,5.911478999292058,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
319,15.949999999999093,2.0,0.7853981852531433,21.18510659397457,3.18842253899886,6.2831854820247655,19.958676501214715,4.147530082615022,5.948073833470744,0.10013766586780548,0.001149542978964746,0.03659483417868614,2.005506753921509,0.6783952116966248
320,15.99999999999909,2.0,-0.7853981852531433,21.285080894203322,3.186459313332528,6.243915572762111,20.053637956500026,4.1149753932089075,5.907510443811816,0.10038550198078156,0.00048660486936569214,-0.04056338965892792,2.0154197216033936,-0.8371374011039734
321,16.049999999999088,2.0,-0.7853981852531433,21.384901041985355,3.180572628525332,6.2046456634994565,20.147386514470963,4.078376665699369,5.867894496058625,0.10063864290714264,0.00035004393430426717,-0.039615947753190994,2.025545597076416,-0.7992397546768188
322,16.099999999999085,2.0,-0.7853981852531433,21.484413121879328,3.1707715614190732,6.165375754236802,20.239742917532258,4.038512065263042,5.828851490502757,0.10058963298797607,0.0007856778684072196,-0.03904300555586815,2.023585557937622,-0.7763219475746155
323,16.149999999999082,2.0,-0.7853981852531433,21.583463693462285,3.1570712245496764,6.1261058449741475,20.330539515392122,3.995377066678192,5.790107774769467,0.10051599889993668,0.0010882329661399126,-0.03874371573328972,2.0206398963928223,-0.7643504738807678
324,16.19999999999908,2.0,-0.7853981852531433,21.681900027923675,3.139492742844749,6.086835935711493,20.419665288662106,3.9488978954476877,5.751641462778252,0.10050954669713974,0.0012441229773685336,-0.03846631199121475,2.0203816890716553,-0.7532542943954468
325,16.249999999999076,2.0,-0.7853981852531433,21.779570343562124,3.1180632210504746,6.0475660264488384,20.50698658856516,3.8991515183111534,5.713383822923106,0.10048788040876389,0.0013774418039247394,-0.03825763985514641,2.019514799118042,-0.7449074387550354
326,16.299999999999073,2.0,-0.7853981852531433,21.87632403982182,3.092815701938056,6.008296117186184,20.592350957491178,3.8461799166696404,5.6753584027640045,0.10045380890369415,0.001448564580641687,-0.038025420159101486,2.0181522369384766,-0.7356187105178833
327,16.34999999999907,2.0,-0.7853981852531433,21.972011929507676,3.063789115354154,5.9690262079235294,20.675635003684818,3.7900347139991823,5.637561391328973,0.10043080151081085,0.0014731738483533263,-0.03779701143503189,2.0172317028045654,-0.7264821529388428
328,16.399999999999068,2.0,-0.7853981852531433,22.066486468821186,3.0310282181938826,5.929756298660875,20.756715151027038,3.7308135628974886,5.599922410433692,0.1003938838839531,0.0014842875534668565,-0.03763898089528084,2.0157551765441895,-0.7201610207557678
329,16.449999999999065,2.0,-0.7853981852531433,22.159601984862267,2.994583525388917,5.8904863893982204,20.835486951001307,3.668606951858202,5.562410800939006,0.10036156326532364,0.0014884714037179947,-0.03751160949468613,2.0144622325897217,-0.715066134929657
330,16.499999999999062,2.0,-0.7853981852531433,22.251214900246346,2.954511232017125,5.851216480135566,20.911849312272366,3.603504457801255,5.525009597872895,0.10033612698316574,0.0014854539185762405,-0.03740120306611061,2.0134451389312744,-0.7106499075889587
331,16.54999999999906,2.0,-0.7853981852531433,22.341183954490276,2.910873126653828,5.811946570872911,20.98570674725184,3.535601193042196,5.487702845817012,0.10031741112470627,0.001480233739130199,-0.03730675205588341,2.0126962661743164,-0.7068718671798706
332,16.599999999999056,2.0,-0.7853981852531433,22.42937042182578,2.8637364960982863,5.772676661610257,21.056967975750577,3.464994986388398,5.450481205468577,0.10030565410852432,0.0014747403329238296,-0.03722164034843445,2.0122263431549072,-0.7034673690795898
333,16.649999999999054,2.0,-0.7853981852531433,22.51563832510454,2.81317402162233,5.733406752347602,21.125541365480856,3.3917873667444187,5.4133350134245575,0.10029711574316025,0.0014676261926069856,-0.0371461920440197,2.011884927749634,-0.7004495859146118
334,16.69999999999905,2.0,-0.7853981852531433,22.599854645465125,2.759263666901099,5.694136843084948,21.19133651482799,3.3160828624789906,5.376254069840115,0.10028982162475586,0.0014578484697267413,-0.03708094358444214,2.0115926265716553,-0.697839617729187
335,16.749999999999048,2.0,-0.7853981852531433,22.68188952743843,2.7020885577986986,5.654866933822293,21.254266608642094,3.237988119564254,5.339227210020226,0.10028407722711563,0.001445487141609192,-0.03702685981988907,2.0113630294799805,-0.6956762075424194
336,16.799999999999045,2.0,-0.7853981852531433,22.76161647917542,2.6417368541941353,5.615597024559639,21.314244653342083,3.157609438953276,5.302240501379174,0.10027992725372314,0.0014263003831729293,-0.036986708641052246,2.011197328567505,-0.6940701007843018
337,16.849999999999042,2.0,-0.7853981852531433,22.8389125674884,2.5783016140451678,5.576327115296984,21.371178046715702,3.0750493632283047,5.26527186412136,0.100277841091156,0.0013899535406380892,-0.03696863725781441,2.0111136436462402,-0.6933473348617554
338,16.89999999999904,2.0,-0.7853981852531433,22.913658607405097,2.51188064989967,5.53705720603433,21.424964674695268,2.990405950806973,5.22829280722658,0.10027839988470078,0.0013233035570010543,-0.036979056894779205,2.0111358165740967,-0.6937639713287354
339,16.949999999999037,2.0,-0.7853981852531433,22.98573934594324,2.4425763780757674,5.497787296771675,21.476220690244336,2.9041384483168446,5.192097964917821,0.10032522678375244,0.002027310198172927,-0.03619484230875969,2.0130088329315186,-0.6623954772949219
340,16.999999999999034,2.0,-0.7853981852531433,23.055043639822337,2.3704956607432845,5.458517387509021,21.524322731338888,2.816079895837834,5.155906456743878,0.10031942278146744,0.0020318550523370504,-0.036191508173942566,2.0127768516540527,-0.6622621417045593
341,17.04999999999903,2.0,-0.7853981852531433,23.121464626838556,2.295749641150018,5.419247478246366,21.56920699709951,2.7263385023268647,5.119714948569936,0.10031942278146744,0.0020318550523370504,-0.036191508173942566,2.0127768516540527,-0.6622621417045593
342,17.099999999999028,2.0,-0.7853981852531433,23.184899890638505,2.218453572246895,5.379977568983712,21.610814703397786,2.6350318004985924,5.083523440395993,0.10031942278146744,0.0020318550523370504,-0.036191508173942566,2.0127768516540527,-0.6622621417045593
343,17.149999999999025,2.0,-0.7853981852531433,23.245251618637845,2.138726638976266,5.340707659721057,21.649091357357236,2.5422793731242694,5.0473319322220505,0.10031942278146744,0.0020318550523370504,-0.036191508173942566,2.0127768516540527,-0.6622621417045593
344,17.199999999999022,2.0,-0.7853981852531433,23.3024267528412,2.056691774497351,5.301437750458403,21.683986828721665,2.4482026964163057,5.011140424048108,0.10031942278146744,0.0020318550523370504,-0.036191508173942566,2.0127768516540527,-0.6622621417045593
345,17.24999999999902,2.0,-0.7853981852531433,23.35633713333086,1.9724754706322105,5.262167841195748,21.715455415509883,2.3529249809330257,4.974948915874165,0.10031942278146744,0.0020318550523370504,-0.036191508173942566,2.0127768516540527,-0.6622621417045593
346,17.299999999999017,2.0,-0.7853981852531433,23.406899634202986,1.8862075828245113,5.222897931933094,21.743455903870768,2.256571010211978,4.938757407700223,0.10031942278146744,0.0020318550523370504,-0.036191508173942566,2.0127768516540527,-0.6622621417045593
347,17.349999999999014,2.0,-0.7853981852531433,23.45403629174174,1.7980211299118336,5.183628022670439,21.767951622060323,2.1592669773431474,4.90256589952628,0.10031942278146744,0.0020318550523370504,-0.036191508173942566,2.0127768516540527,-0.6622621417045593
348,17.39999999999901,2.0,-0.7853981852531433,23.497674424633683,1.7080520890202542,5.144358113407785,21.78891048847001,2.0611403196960967,4.866374391352338,0.10031942278146744,0.0020318550523370504,-0.036191508173942566,2.0127768516540527,-0.6622621417045593
349,17.449999999999008,2.0,-0.7853981852531433,23.537746746037108,1.6164391858974614,5.10508820414513,21.80630505364346,1.962319552017501,4.830182883178395,0.10031942278146744,0.0020318550523370504,-0.036191508173942566,2.0127768516540527,-0.6622621417045593
350,17.499999999999005,2.0,-0.7853981852531433,23.57419146733347,1.5233236810076956,5.065818294882476,21.82011253622656,1.862934098117657,4.7939913750044525,0.10031942278146744,0.0020318550523370504,-0.036191508173942566,2.0127768516540527,-0.6622621417045593
351,17.549999999999002,2.0,-0.7853981852531433,23.606952393400974,1.4288491517183401,5.026548385619821,21.830314852803756,1.7631141213664117,4.75779986683051,0.10031942278146744,0.0020318550523370504,-0.036191508173942566,2.0127768516540527,-0.6622621417045593
352,17.599999999999,2.0,-0.7853981852531433,23.635979009263366,1.3331612709140153,4.987278476357167,21.83689864158161,1.6629903542204982,4.721608358656567,0.10031942278146744,0.0020318550523370504,-0.036191508173942566,2.0127768516540527,-0.6622621417045593
353,17.649999999998997,2.0,-0.7853981852531433,23.66122655798039,1.2364075823795357,4.948008567094512,21.839855279888493,1.562693927005553,4.685416850482625,0.10031942278146744,0.0020318550523370504,-0.036191508173942566,2.0127768516540527,-0.6622621417045593
354,17.699999999998994,2.0,-0.7853981852531433,23.68265610965974,1.1387372732980765,4.908738657831858,21.83918089546755,1.4623561961770493,4.649225342308682,0.10031942278146744,0.0020318550523370504,-0.036191508173942566,2.0127768516540527,-0.6622621417045593
