t,x,y,theta,x_ref,y_ref,theta_ref,ex,ey,eth,v_cmd,omega_cmd,front_left_speed,front_right_speed,rear_caster_angle_deg,caster_ok,V,Vdot_theory
17.94,-0.7544408075191185,-1.2980941426714216,-0.5256187042533562,-0.7536216581729858,-1.2969403981419498,-0.5263889803846897,0.00012968604215303568,0.0014090115759022132,-0.0007702761313335138,0.35025926825238046,0.23376539742927083,0.31285680466369714,0.3876617318410638,-15.658759743039269,1.0,1.0752317064181473e-06,-3.302995396372159e-07
17.96,-0.7483812263936221,-1.3016089824376422,-0.5209433963047707,-0.7475610855286212,-1.3004431642341272,-0.5217223137180227,0.0001311231068968949,0.0014193554357274903,-0.0007789174132519783,0.35026214003914025,0.2337625962743741,0.3128601246352404,0.3876641554430401,-15.658459225852345,1.0,1.0917205992895533e-06,-3.3774264530819407e-07
17.98,-0.742305228779378,-1.3050954820704572,-0.5162681443792834,-0.7414842326946052,-1.3039176096154592,-0.5170556470513574,0.0001325508127724129,0.0014296322511361808,-0.0007875026720740586,0.35026499309747017,0.23375981330356851,0.3128634229688992,0.38766656322604115,-15.658160667168303,1.0,1.108229099048622e-06,-3.452196010953186e-07
18.0,-0.7362129477405546,-1.308553565050928,-0.5115929481132122,-0.7353912320110503,-1.3073636586203816,-0.5123889803846904,0.0001339692210755338,0.001439842457137093,-0.0007960322714781753,0.3502678275503659,0.23375704839850878,0.3128666998066045,0.3876689552941273,-15.657864054141667,1.0,1.1247554447485776e-06,-3.5272912608613707e-07
18.02,-0.730104516693845,-1.3119831554862913,-0.5069178071452418,-0.7292822161697283,-1.310781236201743,-0.5077223137180233,0.0001353783927020715,0.0014499864859097876,-0.000804506572781527,0.35027064352001575,0.23375430144161108,0.31286995528935796,0.38767133175067353,-15.657569374010984,1.0,1.1412979081083228e-06,-3.6026996142758086e-07
18.04,-0.7239800694055406,-1.3153841781115543,-0.5022427211164096,-0.7231573182111897,-1.314170267932432,-0.5030556470513581,0.0001367783881389041,0.0014600647668238929,-0.0008129259349485274,0.35027344112778347,0.23375157231606336,0.3128731895572133,0.3876736926983536,-15.657276614100192,1.0,1.1578547927942608e-06,-3.6784086999292184e-07
18.06,-0.7178397399885981,-1.3187565582910759,-0.49756768967008824,-0.7170166715218566,-1.317530680007004,-0.49838898038468926,0.00013816926747766247,0.0014700777264580593,-0.0008212907146010195,0.35027622049423535,0.2337488609058311,0.3128764027493024,0.3876760382391683,-15.656985761817813,1.0,1.1744244341546323e-06,-3.75440636066374e-07
18.080000000000002,-0.711683662899699,-1.3221002220201346,-0.4928927124519715,-0.7108604098311264,-1.3208623992432833,-0.493722313718024,0.00013955109040829307,0.0014800257886171213,-0.000829601266052471,0.35027898173912786,0.23374616709561344,0.3128795950038297,0.387678368474426,-15.656696804654668,1.0,1.1910051985379927e-06,-3.830680650409086e-07
18.1,-0.7055119729363026,-1.3254150959264834,-0.4882177891100592,-0.704688667208455,-1.324165353083961,-0.4890556470513552,0.00014092391622705738,0.001489909374350662,-0.000837857941295983,0.35028172498142357,0.23374349077089268,0.3128827664580807,0.3876806835047664,-15.65640973018635,1.0,1.2075954830655035e-06,-3.9072198309053293e-07
18.12,-0.6993248052336912,-1.328701107271891,-0.4835429192946412,-0.6985015780604389,-1.3274394695981722,-0.4843889803846899,0.00014228780383620469,0.0014997289019710643,-0.0008460610900486998,0.35028445033929045,0.23374083181787103,0.31288591724843107,0.38768298343014984,-15.656124526069187,1.0,1.2241937149351565e-06,-3.9840123688870443e-07
18.14,-0.693122295262009,-1.331958183953669,-0.47886810265828395,-0.6922992771278839,-1.3306846774830652,-0.4797223137180229,0.00014364281175208605,0.0015094847870715262,-0.0008542110597389296,0.3502871579301184,0.2337381901235215,0.31288904751035496,0.3876852683498818,-15.655841180042788,1.0,1.240798351149057e-06,-4.061046932882776e-07
18.16,-0.6869045788232934,-1.335186254506186,-0.4741933388558133,-0.6860818994828783,-1.3339009060653515,-0.47505564705135583,0.0001449889980990861,0.0015191774425431296,-0.0008623081955425604,0.35028984787050704,0.23373556557553896,0.3128921573784208,0.3876875383625933,-15.655559679927409,1.0,1.2574078779929845e-06,-4.1383123903876085e-07
18.18,-0.6806717920485001,-1.3383852481023693,-0.4695186275443026,-0.6798495805258444,-1.3370880853028468,-0.47038898038469057,0.00014632642061991282,0.001528807278593744,-0.0008703528403879446,0.3502925202762865,0.23373295806235683,0.3128952469863094,0.3876897935662636,-15.655280013624134,1.0,1.2740208105819958e-06,-4.2157978049063557e-07
18.2,-0.6744240713945217,-1.3415550945551893,-0.46484396838305564,-0.6736024559825916,-1.3402461457859973,-0.46572231371802353,0.00014765513667680682,0.00153837470276363,-0.0008783453349678894,0.35029517526251996,0.233730367473145,0.31289831646681676,0.38769203405822317,-15.65500216911461,1.0,1.2906356924883863e-06,-4.293492433044244e-07
18.22,-0.6681615536411977,-1.3446957243191349,-0.46016936103359285,-0.6673406619013657,-1.3433750187393865,-0.4610556470513565,0.00014897520324725722,0.001547880119944829,-0.0008862860177636378,0.35029781294349505,0.23372779369778887,0.3129013659518488,0.3876942599351413,-15.654726134460061,1.0,1.30725109518559e-06,-4.3713857217099527e-07
18.240000000000002,-0.6618843758883205,-1.347807068491672,-0.45549480515963703,-0.6610643346498754,-1.3464746360232405,-0.45638898038468945,0.00015028667693952442,0.001557323932396824,-0.0008941752250524182,0.3503004334327551,0.23372523662689643,0.31290439557245164,0.3876964712930585,-15.654451897800408,1.0,1.323865617827606e-06,-4.4494673053330996e-07
18.26,-0.6555926755526328,-1.3508890588146902,-0.450820300427099,-0.6547736109123377,-1.3495449301349025,-0.4517223137180224,0.00015158961397739523,0.0015667065397654634,-0.0009020132909234313,0.35030303684306846,0.2337226961517925,0.31290740545878165,0.38769866822735527,-15.654179447355176,1.0,1.340477886645478e-06,-4.527727003011552e-07
18.28,-0.6492865903648194,-1.3539416276759333,-0.4461458465040633,-0.6484686276864838,-1.352585834210313,-0.44705564705135714,0.00015288407022308087,0.0015760283390982056,-0.0009098005472938375,0.35030562328647485,0.23372017216450833,0.3129103957401535,0.3877008508327962,-15.653908771420852,1.0,1.357086554626417e-06,-4.6061548159261413e-07
18.3,-0.6429662583664921,-1.356964708110419,-0.4414714430607729,-0.6421495222805907,-1.355597282025458,-0.4423889803846901,0.00015417010116251426,0.0015852897248619206,-0.0009175373239171947,0.3503081928742557,0.23371766455778942,0.3129133665450094,0.387703019203502,-15.653639858372648,1.0,1.3736903011407626e-06,-4.684740924499834e-07
18.32,-0.6366318179071685,-1.3599582338018428,-0.43679708976961695,-0.6358164323104797,-1.358579207997816,-0.43772231371802306,0.00015544776191988023,0.0015944910889601075,-0.0009252239484061064,0.35031074571696336,0.23371517322507462,0.31291631800095143,0.3877051734329753,-15.653372696661881,1.0,1.3902878314386634e-06,-4.7634756859001014e-07
18.34,-0.6302834076412439,-1.3629221390839685,-0.43212278630511536,-0.6294694956965285,-1.361531547187783,-0.4330556470513578,0.00015671710725030413,0.001603632820748741,-0.0009328607462424365,0.3503132819244065,0.23371269806049755,0.31291925023472694,0.3877073136140861,-15.653107274816698,1.0,1.4068778763404406e-06,-4.842349631333506e-07
18.36,-0.6239211665249579,-1.3658563589420056,-0.42744853234390545,-0.6231088506606592,-1.3644542353000895,-0.428388980384689,0.00015797819155207902,0.0016127153070537373,-0.0009404480407835258,0.350315801605675,0.2337102389588989,0.31292216337225115,0.38770943983909884,-15.652843581441775,1.0,1.4234591918263466e-06,-4.921353463458379e-07
18.38,-0.6175452338133536,-1.3687608290139714,-0.4227743275647273,-0.616734635723337,-1.367347208685198,-0.4237223137180237,0.0001592310688588221,0.0016217389321866518,-0.0009479861532963874,0.3503183048691237,0.23370779581577986,0.3129250575385989,0.3877115521996485,-15.652581605216039,1.0,1.4400305586806688e-06,-5.000478053970873e-07
18.400000000000002,-0.6111557490572316,-1.3716354855920403,-0.41810017164841184,-0.6103469897005439,-1.3702104043406924,-0.4190556470513567,0.00016047579285238518,0.0016307040779618782,-0.0009554754029448276,0.35032079182239895,0.23370536852735202,0.3129279328580226,0.3877136507867753,-15.652321334894681,1.0,1.4565907820074293e-06,-5.079714440916587e-07
18.42,-0.6047528521000971,-1.3744802656238788,-0.41342606427786466,-0.6039460517007643,-1.3730437599126466,-0.41438898038468963,0.00016171241685618786,0.0016396111237122202,-0.0009629161068249736,0.35032326257242485,0.2337029569904881,0.31293078945394676,0.38771573569090295,-15.652062759306618,1.0,1.4731386910225817e-06,-5.159053826368359e-07
18.44,-0.5983366830751018,-1.3772951067139665,-0.4087520051380551,-0.5975319611219516,-1.375847213696984,-0.40972231371802437,0.00016294099384156274,0.0016484604463057708,-0.0009703085799692701,0.35032571722541644,0.2337005611027376,0.31293362744897846,0.38771780700185443,-15.651805867354904,1.0,1.4896731385774174e-06,-5.238487573925153e-07
18.46,-0.591907382401979,-1.380079947124903,-0.4040779939160002,-0.5911048576484894,-1.3786207046408228,-0.40505564705135555,0.0001641615764336171,0.0016572524201614895,-0.0009776531353553608,0.35032815588689126,0.2336981807623308,0.31293644696491835,0.38771986480886417,-15.651550648016475,1.0,1.5061930007676002e-06,-5.318007206287027e-07
18.48,-0.5854650907839735,-1.3828347257787006,-0.39940403030075355,-0.5846648812481572,-1.3813641723438024,-0.4003889803846903,0.00016537421690520965,0.0016659874172649761,-0.0009849500839367309,0.35033057866165723,0.2336958158681396,0.3129392481227549,0.38772190920055954,-15.651297090340167,1.0,1.5226971767393289e-06,-5.397604402999043e-07
18.5,-0.5790099492047646,-1.3855593822580634,-0.39473011398339075,-0.578212172169073,-1.384077557059402,-0.39572231371802324,0.00016657896718885983,0.0016746658071852111,-0.0009921997346324929,0.35033298565383697,0.23369346631972138,0.31294203104268153,0.3877239402649924,-15.651045183448462,1.0,1.5391845881158712e-06,-5.477270997948123e-07
18.52,-0.5725420989253849,-1.3882538568076521,-0.3900562446569964,-0.5717468709366484,-1.3867607996962388,-0.3910556470513562,0.0001677758788694877,0.0016832879570891379,-0.0009994023943598052,0.35033537696685296,0.23369113201727454,0.312944795844089,0.3877259580896169,-15.65079491653527,1.0,1.5556541788380614e-06,-5.55699897718316e-07
18.54,-0.566061681481132,-1.3909180903353344,-0.38538242201665085,-0.5652691183505192,-1.3894138418193576,-0.38638898038469094,0.00016896500319639777,0.0016918542317588174,-0.0010065583680400891,0.3503377527034518,0.23368881286165027,0.3129475426455878,0.3877279627613158,-15.65054627886564,1.0,1.5721049147667715e-06,-5.636780476639917e-07
18.56,-0.5595688386784752,-1.3935520244134216,-0.38070864575941776,-0.5587790554814881,-1.3920366256515004,-0.3817223137180239,0.00017014639107542143,0.0017003649936056177,-0.0010136679586061348,0.35034011296568845,0.23368650875435784,0.3129502715649912,0.3877299543663857,-15.650299259776745,1.0,1.5885357832258489e-06,-5.716607779772087e-07
18.580000000000002,-0.5530637125919561,-1.3961556012798906,-0.3760349155843308,-0.5522768236684417,-1.3946290940743697,-0.37705564705135686,0.00017132009308370305,0.0017088206026855163,-0.0010207314670260814,0.3503424578549559,0.2336842195975384,0.31295298271934974,0.387731932990562,-15.650053848674968,1.0,1.6049457928879537e-06,-5.796473315536413e-07
18.6,-0.5465464455610842,-1.3987287638395922,-0.3713612311923802,-0.5457625645152876,-1.3971911906298637,-0.3723889803846898,0.00017248615945409285,0.001717221416716758,-0.001027749192309635,0.350344787471954,0.23368194529397715,0.31295567622491766,0.3877338987189904,-15.649810035037953,1.0,1.621333973274838e-06,-5.876369656025354e-07
18.62,-0.5400171801872272,-1.401271455665445,-0.3666875922865005,-0.539236419887854,-1.399722859521316,-0.3677223137180228,0.00017364464009732088,0.0017255677910920338,-0.0010347214315222786,0.3503471019167342,0.2336796857470919,0.3129583521971995,0.3877358516362689,-15.649567808411993,1.0,1.6376993745086076e-06,-5.956289514468261e-07
18.64,-0.5334760593304949,-1.4037836209996146,-0.36201399857155847,-0.5326985319108092,-1.4022240456147044,-0.3630556470513575,0.00017479558459288565,0.0017338600788956232,-0.00104164847979904,0.3503494012886807,0.23367744086092956,0.31296101075093197,0.3877377918264294,-15.64932715841258,1.0,1.6540410669591158e-06,-6.036225743046119e-07
18.66,-0.5269232261066186,-1.4062652047546786,-0.35734044975433976,-0.5261490429645687,-1.4046946944398517,-0.35838898038469047,0.00017593904218944937,0.0017420986309177383,-0.001048530630350708,0.35035168568651204,0.23367521054017398,0.3129636520000842,0.3877397193729399,-15.649088074724837,1.0,1.6703581409754223e-06,-6.116171330721707e-07
18.68,-0.5203588238838253,-1.4087161525147784,-0.35266694554353606,-0.5195880956821861,-1.4071347521916158,-0.35372231371802343,0.00017707506181617464,0.00175028379566964,-0.00105536817448737,0.35035395520830326,0.2336729946901198,0.3129662760578841,0.38774163435872244,-15.648850547100885,1.0,1.6866497064856408e-06,-6.196119401356936e-07
18.7,-0.5137829962797059,-1.4111364105367552,-0.34799348564973354,-0.5130158329462565,-1.409544165731056,-0.34905564705135816,0.00017820369207405338,0.0017584159193992706,-0.0010621614016246284,0.3503562099514691,0.23367079321668185,0.3129688830368,0.3877435368661382,-15.648614565361164,1.0,1.7029148928756352e-06,-6.276063211540186e-07
18.72,-0.5071958871580793,-1.4135259257512718,-0.3433200697854,-0.506432397885795,-1.4119228825865964,-0.34438898038468935,0.0001793249812495313,0.0017664953461035892,-0.0010689105992893744,0.3503584500127909,0.23366860602640124,0.3129714730485667,0.38774542697701514,-15.64838011939365,1.0,1.7191528484255894e-06,-6.355996148592565e-07
18.740000000000002,-0.5005976406258502,-1.4158846457639214,-0.3386466976648719,-0.49983793387312836,-1.4142708509551634,-0.3397223137180241,0.00018043897730605574,0.00177452241754626,-0.0010756160531522063,0.35036067548840016,0.23366643302640494,0.31297404620417535,0.387747304772625,-15.648147199151987,1.0,1.7353627402276756e-06,-6.435911728730673e-07
18.76,-0.49398840102986324,-1.41821251885632,-0.3339733690043438,-0.4932325845207678,-1.4165880197033165,-0.33505564705135527,0.000181545727892757,0.001782497473270028,-0.0010822780470114424,0.35036288647379554,0.23366427412445517,0.3129766026138827,0.38774917033370837,-15.647915794657871,1.0,1.7515437538513618e-06,-6.51580359486365e-07
18.78,-0.48736831295375105,-1.4205094939871858,-0.3293000835218547,-0.48661649367828397,-1.4188743383683604,-0.33038898038469,0.0001826452803428691,0.0017904208506127018,-0.001088896862835309,0.35036508306384007,0.23366212922888746,0.3129791423872181,0.38775102374046205,-15.647685895997244,1.0,1.7676950929614174e-06,-6.595665514967265e-07
18.8,-0.48073752121477803,-1.422775520793404,-0.324626840937277,-0.47998980542916875,-1.4211297571594468,-0.32572231371802296,0.0001837376816822636,0.0017982928847203015,-0.0010954727807459541,0.3503672653527781,0.23365999824866104,0.31298166563299235,0.3877528650725639,-15.64745749332276,1.0,1.783815979130641e-06,-6.675491379933747e-07
18.82,-0.4740961708606791,-1.425010549591076,-0.3199536409723036,-0.4733526640877071,-1.423354226958655,-0.3210556470513559,0.00018482297862117234,0.001806113908561485,-0.001102006079052309,0.35036943343421917,0.2336578810933132,0.31298417245928906,0.3877546944091493,-15.647230576851555,1.0,1.7999056514888299e-06,-6.755275201853634e-07
18.84,-0.4674444071664939,-1.4272145313765556,-0.31528048335043746,-0.46670521419582334,-1.4255476993220644,-0.31638898038469065,0.00018590121756734818,0.0018138842529431829,-0.0011084970342531975,0.3503715874011636,0.23365577767297505,0.3129866629734876,0.3877565118288396,-15.647005136865141,1.0,1.8159633665201794e-06,-6.835011112159728e-07
18.86,-0.46078237563139585,-1.429387417827469,-0.31060736779697784,-0.46004760051994376,-1.4277101264808072,-0.3117223137180236,0.00018697244461780187,0.0018216042465227591,-0.0011149459210457735,0.3503737273459869,0.23365368789837165,0.3129891372822474,0.3877583174097263,-15.646781163710097,1.0,1.8319883977707163e-06,-6.914693359696329e-07
18.88,-0.4541102219755172,-1.4315291613037224,-0.3059342940390106,-0.4533799680478351,-1.429841461342111,-0.3070556470513566,0.00018803670556958143,0.0018292742158234736,-0.0011213530123459492,0.35037585336046095,0.23365161168080284,0.3129915954915325,0.3877601112293894,-15.646558647795906,1.0,1.8479800354853736e-06,-6.994316309088528e-07
18.900000000000002,-0.44742809213676915,-1.4336397148484925,-0.3012612618053945,-0.4467024619854496,-1.4319416574903245,-0.30238898038468953,0.00018909404591978306,0.0018368944852467982,-0.0011277185792950561,0.3503779655357542,0.2336495489321471,0.31299403770661066,0.3877618933648977,-15.646337579595203,1.0,1.8639375864905784e-06,-7.07387443890633e-07
18.92,-0.44073613226765723,-1.4357190321892044,-0.29658827082675154,-0.4400152277537716,-1.4340106691879235,-0.2977223137180225,0.0001901445108573865,0.0018444653770881146,-0.0011340428912709477,0.350380063962415,0.23364749956486125,0.3129964640320372,0.3877636638927928,-15.646117949644447,1.0,1.8798603738072371e-06,-7.15336233984016e-07
18.94,-0.4340344887320931,-1.437767067738494,-0.29191532083545413,-0.43331841098563395,-1.4360484513765144,-0.2930556470513572,0.00019118814528361068,0.0018519872115489628,-0.001140326215903098,0.35038214873041307,0.23364546349196771,0.3129988745716982,0.3877654228891279,-15.645899748541352,1.0,1.8957477365436775e-06,-7.232774713162618e-07
18.96,-0.4273233081022011,-1.439783776595156,-0.2872424115656149,-0.4266121575225621,-1.438054959677809,-0.2883889803846902,0.0001922249937967559,0.0018594603067519585,-0.0011465688190752665,0.35038421992910873,0.2336434406270696,0.3130012694287776,0.38776717042943987,-15.645682966947117,1.0,1.9115990294292257e-06,-7.312106368805528e-07
18.98,-0.42060273715512103,-1.4417691145450766,-0.28256954275307367,-0.4198966134115859,-1.4400301503945954,-0.28372231371802314,0.0001932551007074865,0.0018668849787529943,-0.0011527709649494788,0.3503862776472836,0.23364143088432027,0.31300364870579234,0.38776890658877483,-15.645467595583204,1.0,1.9274136227403534e-06,-7.3913522239351e-07
19.0,-0.4138729228698064,-1.4437230380621526,-0.2778967141353874,-0.4131719249020699,-1.441973980511687,-0.2790556470513579,0.0001942785100290878,0.001874261541555181,-0.0011589329159704675,0.3503883219731213,0.23363943417843372,0.31300601250457194,0.3877706314416707,-15.645253625232796,1.0,1.9431909019786286e-06,-7.470507301138508e-07
19.02,-0.407134012423819,-1.4456455043091951,-0.27322392545181895,-0.4064382384425177,-1.44388640769686,-0.27438898038468906,0.00019529526549029046,0.001881590307123673,-0.0011650549328701132,0.350390352994233,0.23363745042469644,0.31300836092628154,0.38777234506218444,-15.645041046740465,1.0,1.9589302676688653e-06,-7.549566726805341e-07
19.04,-0.40038615319011867,-1.4475364711388181,-0.26855117644332527,-0.39969570067739313,-1.4457673903017758,-0.2697223137180238,0.0001963054105269414,0.0018888715853961993,-0.0011711372746985305,0.35039237079764096,0.23363547953892022,0.31301069407141374,0.3877740475238682,-15.644829851009842,1.0,1.9746311350927214e-06,-7.628525729678872e-07
19.06,-0.3936294927338498,-1.4493958970943133,-0.2638784668525469,-0.3929444584439161,-1.4476168873628883,-0.26505564705135676,0.0001973089882945741,0.0018961056842981738,-0.0011771801988098574,0.3503943754698035,0.23363352143749141,0.31301301203980486,0.38777573889980216,-15.644620029005713,1.0,1.9902929340102426e-06,-7.707379639067255e-07
19.080000000000002,-0.38686417880912316,-1.4512237414105091,-0.25920579642379726,-0.3861846587688743,-1.449434858602334,-0.2603889803846897,0.00019830604166026636,0.001903292909755451,-0.0011831839608924533,0.35039636709659916,0.23363157603732865,0.31301531493062656,0.38777741926257175,-15.644411571751958,1.0,2.005915108487e-06,-7.786123883432306e-07
19.1,-0.3800903593557946,-1.4530199640146164,-0.25453316490305067,-0.37941644886541703,-1.4512212644288107,-0.25572231371802445,0.0001992966132091425,0.0019104335657075043,-0.0011891488149737839,0.35039834576333917,0.2336296432558914,0.31301760284239655,0.3877790886842818,-15.644204470331585,1.0,2.0214971167001195e-06,-7.864753988821367e-07
19.12,-0.37330818249623937,-1.4547845255270573,-0.249860572037933,-0.37263997612984534,-1.452976065938441,-0.25105564705135563,0.00020028074525055837,0.0019175279541194844,-0.0011950750134226418,0.3504003115547805,0.23362772301119233,0.31301987587298974,0.3877807472365713,-15.643998715886937,1.0,2.03703843057854e-06,-7.943265577286186e-07
19.14,-0.36651779653212263,-1.4565173872622807,-0.24518801757770925,-0.36585538813841134,-1.4546992249156154,-0.24638898038469037,0.0002012584798096782,0.0019245763749966924,-0.0012009628069811207,0.3504022645551085,0.23362581522175396,0.31302213411962787,0.3877823949905891,-15.643794299617674,1.0,2.0525385357531935e-06,-8.021654365561689e-07
19.16,-0.3597193499411669,-1.458218511229563,-0.24051550127327426,-0.35906283264409394,-1.4563907038338302,-0.24172231371802333,0.00020222985864100292,0.0019315791263951115,-0.0012068124447490725,0.3504042048479645,0.23362391980665398,0.31302437767889985,0.3877840320170291,-15.643591212782463,1.0,2.067996931118308e-06,-8.09991616337586e-07
19.18,-0.35291299137391513,-1.4598878601337923,-0.2358430228771411,-0.35226245757339136,-1.4580504658564992,-0.2370556470513563,0.00020319492321883913,0.001938536504436146,-0.0012126241742151933,0.3504061325164263,0.23362203668548423,0.31302660664674886,0.3877856583861038,-15.643389446697205,1.0,2.083413128898593e-06,-8.178046872152753e-07
19.2,-0.34609886965049086,-1.4615253973762408,-0.23117058214343134,-0.34545441102308927,-1.4596784748377605,-0.23238898038469102,0.00020415371475019788,0.0019454488033182754,-0.0012183982412596883,0.35040804764303446,0.23362016577836123,0.31302882111849667,0.38778727416757225,-15.643188992734569,1.0,2.0987866541349503e-06,-8.256042483578254e-07
19.22,-0.3392771337573544,-1.463131087055318,-0.22649817882786394,-0.3386388412570462,-1.4612746953232596,-0.22772231371802398,0.00020510627416557017,0.0019523163153296976,-0.0012241348901600446,0.35040995030977373,0.23361830700593267,0.31303102118882453,0.38778887943072293,-15.642989842325195,1.0,2.1141170446699673e-06,-8.333899078043247e-07
19.240000000000002,-0.3324479328440561,-1.4647048939673135,-0.22182581268774548,-0.3318158967029526,-1.4628390925509256,-0.22305564705135694,0.00020605264213325745,0.001959139330860906,-0.0012298343636114595,0.3504118405981015,0.23361646028935407,0.3130332069518048,0.38779047424439816,-15.642791986954972,1.0,2.129403850946508e-06,-8.411612823477795e-07
19.26,-0.32561141621998557,-1.4662467836071214,-0.21715348348195818,-0.32498572594911423,-1.464371632451724,-0.2183889803846899,0.00020699285904473777,0.00196591813841667,-0.0012354969027317253,0.350413718588919,0.23361462555029563,0.3130353785008717,0.3877920586769663,-15.642595418166719,1.0,2.144646635635376e-06,-8.489179973780298e-07
19.28,-0.3187677333511185,-1.4677567221689514,-0.2124811909709523,-0.3181484777411982,-1.465872281650403,-0.21372231371802286,0.0002079269650353853,0.001972653024628396,-0.0012411227470705555,0.3504155843626125,0.23361280271094115,0.3130375359288619,0.3877936327963631,-15.642400127558336,1.0,2.1598449736344387e-06,-8.566596867610446e-07
19.3,-0.3119170338567596,-1.469234676547025,-0.20780893491673336,-0.31130430097900896,-1.4673410074662163,-0.2090556470513576,0.00020885499996987152,0.001979344274267358,-0.0012467121346242394,0.3504174379990243,0.23361099169397695,0.313039679327988,0.3877951966700606,-15.642206106783341,1.0,2.174998451704018e-06,-8.643859926977493e-07
19.32,-0.3050594675062826,-1.4706806143362559,-0.20313671508285402,-0.304453344713234,-1.4687777779136382,-0.20438898038468878,0.00020977700345642446,0.0019859921702550477,-0.001252265301834754,0.3504192795774811,0.23360919242260844,0.31304180878986376,0.3877967503650984,-15.642013347550694,1.0,2.1901066684104506e-06,-8.720965655893617e-07
19.34,-0.29819518421586727,-1.4720945038329158,-0.19846453123440178,-0.29759575814220823,-1.4701825617030575,-0.19972231371802351,0.00021069301483761228,0.001992596993676392,-0.0012577824836217388,0.3504211091767759,0.23360740482051437,0.31304392440549356,0.3877982939480582,-15.641821841622662,1.0,2.205169233795417e-06,-8.797910639261341e-07
19.36,-0.2913243340452334,-1.4734763140352856,-0.1937923831379913,-0.2907316906086558,-1.4715553282414606,-0.19505564705135825,0.00021160307320143313,0.001999159023791617,-0.001263263913366952,0.3504229268751899,0.23360562881189484,0.3130460262652867,0.38779982748509306,-15.641631580816929,1.0,2.220185769326924e-06,-8.874691541356608e-07
19.38,-0.2844470671943717,-1.4748260146442904,-0.1891202705617534,-0.28386129159644147,-1.4728960476330974,-0.19038898038468943,0.00021250721737900799,0.0020056785380477725,-0.0012687098229360316,0.3504247327504882,0.2336038643214436,0.3130481144590572,0.38780135104191915,-15.641442557005007,1.0,2.235155907571742e-06,-8.951305104683854e-07
19.400000000000002,-0.27756353400027195,-1.4761435760641215,-0.18444819327532436,-0.27698471072731806,-1.474204690680132,-0.18572231371802417,0.0002134054859436163,0.002012155812090641,-0.001274120442699811,0.3504265268799177,0.23360211127432232,0.3130501890760261,0.3878028646838093,-15.6412547621107,1.0,2.2500792921488687e-06,-9.027748148858637e-07
19.42,-0.2706738849336485,-1.4774289694028406,-0.1797761510498379,-0.2701020977576637,-1.4754812288832784,-0.18105564705135535,0.00021429791721663328,0.0020185911197768535,-0.001279496001517444,0.3504283093402192,0.2336003695962112,0.3130522502048254,0.38780436847561295,-15.641068188112774,1.0,2.2649555774097564e-06,-9.104017569082332e-07
19.44,-0.26377827059566283,-1.4786821664729712,-0.1751041436579137,-0.2632136025752235,-1.4767256344424216,-0.17638898038469009,0.00021518454926626023,0.002024984733184622,-0.0012848367267763727,0.3504300802076247,0.23359863921324414,0.3130542979335056,0.38780586248174376,-15.640882827040965,1.0,2.2797844283664133e-06,-9.180110335295728e-07
19.46,-0.25687684171464353,-1.479903139792074,-0.17043217087364892,-0.2563193751958399,-1.4779378802572232,-0.17172231371802305,0.00021606541991480322,0.0020313369226267193,-0.0012901428443741203,0.3504318395578722,0.23359692005206315,0.3130563323495421,0.3878073467662023,-15.640698670978784,1.0,2.294565520461692e-06,-9.256023490682986e-07
19.48,-0.2499697491428035,-1.4810918625833076,-0.16576023247260752,-0.24941956576019492,-1.479117939927711,-0.167055647051356,0.00021694056673058634,0.002037647956660511,-0.0012954145787484883,0.3504335874661893,0.23359521203977227,0.31305835353982575,0.38780882139255285,-15.640515712061305,1.0,2.309298539415924e-06,-9.33175415067939e-07
19.5,-0.24305714385295513,-1.4822483087759726,-0.16108832823181185,-0.24251432453052976,-1.4802657877548548,-0.16238898038469074,0.00021781002704081054,0.0020439181021001092,-0.0013006521528788895,0.3504353240073193,0.23359351510395163,0.31306036159068706,0.38781028642395154,-15.640333942474909,1.0,2.3239831810291303e-06,-9.407299501808177e-07
19.52,-0.23613917693522235,-1.483372453006043,-0.1564164579297329,-0.2356038018873831,-1.4813813987411244,-0.1577223137180237,0.00021867383792208888,0.0020501476240280783,-0.0013058557882907884,0.3504370492555021,0.23359182917266522,0.3130623565878757,0.38781174192312856,-15.640153354458606,1.0,2.3386191510353006e-06,-9.48265680037971e-07
19.54,-0.229215999593751,-1.4844642706166808,-0.15174462134627964,-0.22868814832630577,-1.4824647485910367,-0.15305564705135666,0.00021953203621302193,0.0020563367858052097,-0.001311025705077018,0.35043876328449924,0.23359015417443177,0.31306433861659017,0.3878131879524083,-15.639973940301118,1.0,2.353206164931987e-06,-9.557823371618697e-07
19.56,-0.22228776314341625,-1.4855237376587358,-0.14707281826279095,-0.22176751445459342,-1.4835158137116813,-0.1483889803846914,0.00022038465850489748,0.0020624858490841894,-0.0013161621219004438,0.3504404661675756,0.23358849003823853,0.31306630776145744,0.3878146245736938,-15.639795692342496,1.0,2.3677439478153112e-06,-9.632796608375854e-07
19.580000000000002,-0.2153546190065283,-1.48655083089123,-0.14240104846202595,-0.21484205098799644,-1.4845345712132376,-0.14372231371802258,0.00022123174115427316,0.0020685950738184083,-0.0013212652559966287,0.35044215797752454,0.23358683669354846,0.3130682641065568,0.38781605184849227,-15.639618602973542,1.0,2.3822322342119883e-06,-9.707573970045558e-07
