step,time_s,cmd_v,cmd_omega,ideal_x,ideal_y,ideal_theta,res_x,res_y,res_theta
41,2.0499999999998835,2.0,0.2250472605228424,3.8856934417482982,1.0202832618456865,0.6105922094545913,3.9241979548628207,0.9251473315023462,0.5523250608002854
42,2.0999999999998806,2.0,0.20233654975891113,3.967299999197022,1.0780782812569725,0.6218445724807328,4.008999249676288,0.9781198902313907,0.5624369757479144
43,2.149999999999878,2.0,0.17882730066776276,4.048284475803653,1.1367419775026733,0.6319613999686777,4.093294037663263,1.0319009588343737,0.5715056156968785
44,2.199999999999875,2.0,0.15461231768131256,4.128706347113355,1.1961747629992459,0.6409027650020653,4.177136959660227,1.0863965824360475,0.57950049100873
45,2.249999999999872,2.0,0.1297871321439743,4.208630066058249,1.25627592229004,0.6486333808861305,4.260583758984453,1.1415169534100569,0.5864041491640819
46,2.2999999999998693,2.0,0.10444974899291992,4.288124508511728,1.3169438588458056,0.6551227374933288,4.343687950804792,1.1971488572477467,0.5921902230238629
47,2.3499999999998664,2.0,0.07870015501976013,4.367262372213725,1.3780763035871846,0.6603452249429745,4.4265045171544415,1.2531863984528504,0.5968355566492392
48,2.3999999999998636,2.0,0.05263995751738548,4.446119536039568,1.4395704887576388,0.6642802326939623,4.509093318958977,1.3095361744525866,0.6003248616816563
49,2.4499999999998607,2.0,0.026372017338871956,4.524774386846968,1.5013232917031079,0.6669122305698314,4.591488734839634,1.3661446897269507,0.602659809146644
50,2.499999999999858,2.0,7.503145918160217e-14,4.603307120991315,1.56323135433544,0.668230831436775,4.673802686133632,1.4228782684509462,0.603835027292007
51,2.549999999999855,2.0,-0.026372017338871956,4.681799027744342,1.6251911846634273,0.668230831436775,4.756092600007102,1.4796628818673652,0.6038375440050459
52,2.599999999999852,2.0,-0.05263995751738548,4.760331761888693,1.687099247295754,0.6669122305698314,4.838429139481627,1.5363809636977135,0.6026529050661793
53,2.6499999999998494,2.0,-0.07870015501976013,4.838986612696092,1.7488520502412237,0.6642802326939623,4.920871216966701,1.5929216203008165,0.6002672694387456
54,2.6999999999998465,2.0,-0.10444974899291992,4.917843776521934,1.8103462354116786,0.6603452249429745,5.003496319666817,1.6492296060742428,0.5966965938216617
55,2.7499999999998437,2.0,-0.1297871321439743,4.9969816402239315,1.871478680153057,0.6551227374933288,5.086326843109509,1.70527408216986,0.5920604220821133
56,2.799999999999841,2.0,-0.15461231768131256,5.076476082677409,1.9321466167088237,0.6486333808861305,5.169406435789953,1.7609859601551807,0.5864182827292552
57,2.849999999999838,2.0,-0.17882730066776276,5.156399801622303,1.9922477759996184,0.6409027650020653,5.252749052173934,1.8163519143525877,0.5798116331218353
58,2.899999999999835,2.0,-0.20233654975891113,5.236821672932005,2.051680561496191,0.6319613999686777,5.336387080184756,1.8712455768221368,0.5721826646706631
59,2.9499999999998323,2.0,-0.2250472605228424,5.317806149538636,2.110344257741892,0.6218445724807328,5.420350630916044,1.925612755254556,0.5635349154701998
60,2.9999999999998295,2.0,-0.24686980247497559,5.39941270698736,2.168139277153178,0.6105922094545913,5.504702867491795,1.9793679539685947,0.553900323831158
61,3.0499999999998266,2.0,-0.2677180767059326,5.481695342358023,2.2249674475352923,0.5982487193308432,5.589504446460926,2.0324146864676487,0.5433194274312427
62,3.099999999999824,2.0,-0.2875097990036011,5.5647021331806,2.2807323411471603,0.5848628154955473,5.674814013218999,2.0846606793838327,0.5318591976767948
63,3.149999999999821,2.0,-0.3061668276786804,5.648474862352695,2.3353396450174726,0.5704873255453681,5.760660874582379,2.1360301340334926,0.5195357334098389
64,3.199999999999818,2.0,-0.32361555099487305,5.73304871452661,2.388697570785123,0.555178984161435,5.847085169853156,2.1864557731800134,0.5063942633798888
65,3.2499999999998153,2.0,-0.3397871255874634,5.818452048929458,2.4407173006332896,0.5389982066116923,5.9341232888371565,2.235855539711107,0.49248317351998594
66,3.2999999999998124,2.0,-0.354617714881897,5.904706252648159,2.491313464631268,0.5220088503323201,6.021804134699992,2.28414516941679,0.47785407865853813
67,3.3499999999998096,2.0,-0.3680488169193268,5.991825677267968,2.5404046437751155,0.5042779645882263,6.110147990449409,2.331245768666599,0.4625656930959394
68,3.3999999999998067,2.0,-0.3800273537635803,6.079817660786509,2.5879138916271542,0.48587552374226095,6.199172903386965,2.377078956823234,0.44668036422194746
69,3.449999999999804,2.0,-0.3905061185359955,6.168682635324002,2.633769266747478,0.466874156054083,6.2888904739937,2.42156877574409,0.4302664688086679
70,3.499999999999801,2.0,-0.39944374561309814,6.258414319970531,2.6779043670255516,0.4473488501272843,6.379305953311082,2.464646769457579,0.41339214614095
71,3.549999999999798,2.0,-0.4068049192428589,6.348999996559153,2.720258856687367,0.42737666284663056,6.470418558255959,2.5062523838703803,0.3961274912810495
72,3.5999999999997954,2.0,-0.4125606417655945,6.4404208644549,2.760778976956235,0.40703641688448877,6.562221820027229,2.546331311174869,0.3785446370250156
73,3.6499999999997925,2.0,-0.4166881740093231,6.532652469348014,2.7994180306124203,0.3864083847962102,6.654705439445088,2.584837295568224,0.36071816554726865
74,3.6999999999997897,2.0,-0.41917121410369873,6.625665199337174,2.836136831492098,0.3655739760957452,6.74785350365737,2.621730104328129,0.3427234133935144
75,3.749999999999787,2.0,-0.41999998688697815,6.719424840203145,2.8709041106348074,0.34461541539056145,6.841644338156369,2.6569752459411418,0.32463575995029714
76,3.799999999999784,2.0,-0.41917121410369873,6.813893180739082,2.903696871143956,0.32361541604621374,6.9360522799685524,2.6905454318299022,0.3065309645837715
77,3.849999999999781,2.0,-0.4166881740093231,6.909028657786058,2.9345006852153843,0.30265685534103,7.031048206466775,2.722420802384855,0.28848484440209177
78,3.8999999999997783,2.0,-0.4125606417655945,7.004787029801119,2.963309927952792,0.281822446640565,7.126599776420323,2.752592599296182,0.27057121416987684
79,3.9499999999997755,2.0,-0.4068049192428589,7.101122067196361,2.9901279438872823,0.2611944145522864,7.222673035200273,2.7810554598868706,0.2528655575817993
80,3.9999999999997726,2.0,-0.39944374561309814,7.197986247345192,3.0149671435022087,0.24085416859014463,7.3192321252678845,2.807811320840322,0.23544287218214777
81,4.04999999999977,2.0,-0.3905061185359955,7.295331442075483,3.0378490284869066,0.22088198130949085,7.416239868338568,2.8328701248541397,0.21837701185108926
82,4.099999999999767,2.0,-0.3800273537635803,7.393109585563544,3.058804146288722,0.2013566753826922,7.513658310737381,2.856249734511241,0.2017403366273811
83,4.149999999999764,2.0,-0.3680488169193268,7.491273311134434,3.077871975452468,0.18235530769451425,7.611448781306089,2.8779779944882984,0.18560235111476686
84,4.199999999999761,2.0,-0.354617714881897,7.589776546147179,3.0951007446197014,0.16395286684854896,7.709572780432641,2.8980901797893845,0.17002998481007126
85,4.249999999999758,2.0,-0.3397871255874634,7.688575054987075,3.110547189739305,0.1462219811044551,7.807993079249214,2.9166272031651395,0.15508778861226347
86,4.299999999999756,2.0,-0.32361555099487305,7.7876269215061455,3.124276254148268,0.1292326248250829,7.906676259315473,2.9336379984134044,0.14083846101971176
87,4.349999999999753,2.0,-0.3061668276786804,7.886892963460613,3.1363607373931175,0.11305184727534018,8.005590365323183,2.9491785986616303,0.1273397729030421
88,4.39999999999975,2.0,-0.2875097990036011,7.986337072918579,3.1468808993630244,0.09774350589140703,8.10470358664798,2.9633088038569304,0.1146453228077462
89,4.449999999999747,2.0,-0.2677180767059326,8.085926478209545,3.1559240261849517,0.0833680159412278,8.203986455569549,2.9760925448917224,0.10280398002328184
90,4.499999999999744,2.0,-0.24686980247497559,8.185631924525186,3.163583964644577,0.06998211210593193,8.303409811918055,2.987603798992599,0.09185941333385017
91,4.549999999999741,2.0,-0.2250472605228424,8.285427771901524,3.169960631403856,0.05763862198218385,8.402944973526951,2.99791626946509,0.08185116297067907
92,4.5999999999997385,2.0,-0.20233654975891113,8.385292010843798,3.175159503191397,0.04638625895604237,8.502567891073332,3.007099857379926,0.07281254606755283
93,4.649999999999736,2.0,-0.17882730066776276,8.48520619736427,3.1792910937338204,0.036269431468097385,8.602259019644997,3.015227542740651,0.06477851516069677
94,4.699999999999733,2.0,-0.15461231768131256,8.585155310654601,3.182470422171208,0.027328066434709756,8.702004164624237,3.022381409728258,0.05777147042067554
95,4.74999999999973,2.0,-0.1297871321439743,8.685127537924114,3.1848164769132636,0.019597450550644567,8.801796821819917,3.0286714406655277,0.05178369490863588
96,4.799999999999727,2.0,-0.10444974899291992,8.785113992121985,3.1864516783872814,0.013108093943446222,8.901616162553571,3.0342128134287107,0.04679821014838126
97,4.849999999999724,2.0,-0.07870015501976013,8.88510836934241,3.187501342939984,0.007885606493800521,9.001463939331847,3.0391043934956006,0.04287192600281742
98,4.8999999999997215,2.0,-0.05263995751738548,8.98510655363387,3.1880931493654123,0.003950598742812738,9.101339542106002,3.043507227322093,0.0400325553721359
99,4.949999999999719,2.0,-0.026372017338871956,9.085106177714142,3.1883566089650706,0.0013186008669436133,9.201231502579171,3.0475720668090456,0.0382688710462844
