step,time_s,cmd_v,cmd_omega,ideal_x,ideal_y,ideal_theta,res_x,res_y,res_theta
78,3.8999999999997783,2.0,-0.7853981852531433,0.19979422470469174,-5.085108109276099,-3.0630529224870853,1.080155187432219,-5.368692574583818,-2.8221483193337917
79,3.9499999999997755,2.0,-0.7853981852531433,0.09997407743729135,-5.0909948028098295,-3.10232283174974,0.985548999528812,-5.402125854897688,-2.8583398275077343
80,3.9999999999997726,2.0,-0.7853981852531433,-2.2261982992662782e-07,-5.092958037216172,-3.141592741012395,0.8897950269435048,-5.43211404851272,-2.894531335681677
81,4.04999999999977,2.0,-0.7853981852531433,-0.09997452233368757,-5.090994785329802,-3.18086265027505,0.7930186769593432,-5.4586178804225325,-2.9307228438556194
82,4.099999999999767,2.0,-0.7853981852531433,-0.19979466857182632,-5.0851080743429975,-3.220132559537705,0.6953466958489565,-5.48160263902759,-2.966914352029562
83,4.149999999999764,2.0,-0.7853981852531433,-0.2993067458952903,-5.075306981137927,-3.25940246880036,0.5969070028772071,-5.501038221596378,-3.0031058602035046
84,4.199999999999761,2.0,-0.7853981852531433,-0.39835731388508755,-5.061606618290757,-3.298672378063015,0.49782852276759376,-5.516899173690419,-3.039297368377447
85,4.249999999999758,2.0,-0.7853981852531433,-0.49679364373620705,-5.04402811076915,-3.33794228732567,0.3982410168518231,-5.529164722501494,-3.0754888765513897
86,4.299999999999756,2.0,-0.7853981852531433,-0.5944639537543797,-5.022598563359099,-3.377212196588325,0.2982749131236903,-5.537818804057426,-3.1116803847253323
87,4.349999999999753,2.0,-0.7853981852531433,-0.691217643392462,-4.997351018871304,-3.41648210585098,0.19806113541984421,-5.5428500842607775,-3.147871892899275
88,4.39999999999975,2.0,-0.7853981852531433,-0.7869055254655773,-4.9683244071915516,-3.4557520151136347,0.09773093195115583,-5.54425197373292,-3.1840634010732174
89,4.449999999999747,2.0,-0.7853981852531433,-0.8813800561869549,-4.935563485253653,-3.4950219243762897,-0.002584296590740363,-5.542022636444027,-3.22025490924716
90,4.499999999999744,2.0,-0.7853981852531433,-0.9744955626697663,-4.899118768027489,-3.5342918336389446,-0.10275316912660645,-5.536164992117684,-3.2564464174211025
91,4.549999999999741,2.0,-0.7853981852531433,-1.0661084675441717,-4.8590464506285835,-3.5735617429015996,-0.20264449625707515,-5.526686712406987,-3.292637925595045
92,4.5999999999997385,2.0,-0.7853981852531433,-1.15607751034323,-4.815408321669303,-3.6128316521642545,-0.302127452079084,-5.513600210847107,-3.3288294337689877
93,4.649999999999736,2.0,-0.7853981852531433,-1.2442639653163112,-4.768271667985293,-3.6521015614269094,-0.401071745526245,-5.496922626597504,-3.36502094194293
94,4.699999999999733,2.0,-0.7853981852531433,-1.3305318553341623,-4.7177091708840475,-3.6913714706895644,-0.4993477910087484,-5.476675801995078,-3.401212450116873
95,4.74999999999973,2.0,-0.7853981852531433,-1.4147481615557946,-4.66379879407559,-3.7306413799522193,-0.5968268781293153,-5.452886253947638,-3.4374039582908154
96,4.799999999999727,2.0,-0.7853981852531433,-1.4967830285339079,-4.606623663458084,-3.7699112892148743,-0.6933813402529277,-5.425585139205189,-3.473595466464758
97,4.849999999999724,2.0,-0.7853981852531433,-1.5765099644425884,-4.546271938943711,-3.8091811984775292,-0.7888847217095599,-5.394808213554477,-3.5097869746387005
98,4.8999999999997215,2.0,-0.7853981852531433,-1.653806036118548,-4.482836678522472,-3.848451107740184,-0.8832119434109318,-5.360595784990273,-3.545978482812643
99,4.949999999999719,2.0,-0.7853981852531433,-1.7285520586151608,-4.416415694773498,-3.887721017002839,-0.9762394666643766,-5.322992660924707,-3.5821699909865856
100,4.999999999999716,2.0,-0.7853981852531433,-1.8006327789770233,-4.347111404045141,-3.926990926265494,-1.0678454549692797,-5.282048089503792,-3.618361499160528
101,5.049999999999713,2.0,-0.7853981852531433,-1.8699370539516675,-4.275030668536377,-3.966260835528149,-1.157909933584188,-5.2378156951079955,-3.6545530073344707
102,5.09999999999971,2.0,-0.7853981852531433,-1.93635802136441,-4.200284631523028,-4.0055307447908035,-1.2463149466556043,-5.190353408121345,-3.6907445155084133
103,5.149999999999707,2.0,-0.7853981852531433,-1.9997932648920884,-4.122988545982881,-4.044800654053458,-1.332944711702681,-5.13972338906102,-3.726936023682356
104,5.199999999999704,2.0,-0.7853981852531433,-2.060144971981619,-4.04326159688394,-4.0840705633161125,-1.417685771255486,-5.085991947166832,-3.7631275318562984
105,5.249999999999702,2.0,-0.7853981852531433,-2.1173200846698697,-3.961226717409832,-4.123340472578767,-1.5004271414482433,-5.029229453557182,-3.799319040030241
106,5.299999999999699,2.0,-0.7853981852531433,-2.1712304430723037,-3.877010399405738,-4.1626103818414215,-1.5810604573729368,-4.969510249065251,-3.8355105482041836
107,5.349999999999696,2.0,-0.7853981852531433,-2.2217929213191403,-3.7907424983371265,-4.201880291104076,-1.6594801150029126,-4.906912546876129,-3.871702056378126
108,5.399999999999693,2.0,-0.7853981852531433,-2.2689295557294256,-3.702556033062025,-4.2411502003667305,-1.7355834095006037,-4.841518330092393,-3.9078935645520687
109,5.44999999999969,2.0,-0.7853981852531433,-2.3125676650253855,-3.6125869807255717,-4.280420109629385,-1.8092706697282377,-4.773413244362284,-3.9440850727260113
110,5.499999999999687,2.0,-0.7853981852531433,-2.3526399624016947,-3.5209740670931025,-4.3196900188920395,-1.8804453887853618,-4.70268648571112,-3.980276580899954
111,5.5499999999996845,2.0,-0.7853981852531433,-2.389084659276859,-3.4278585526450636,-4.358959928154694,-1.9490143504022226,-4.629430683722841,-4.016468089073896
112,5.599999999999682,2.0,-0.7853981852531433,-2.4218455605667333,-3.333384014763576,-4.3982298374173485,-2.0148877510234633,-4.55374178022468,-4.052659597247839
113,5.649999999999679,2.0,-0.7853981852531433,-2.4508721513332756,-3.237696126346508,-4.437499746680003,-2.077979317422252,-4.475718903633851,-4.0888511054217815
114,5.699999999999676,2.0,-0.7853981852531433,-2.4761196746749223,-3.140942431190413,-4.4767696559426575,-2.1382064196907993,-4.395464239130818,-4.125042613595724
115,5.749999999999673,2.0,-0.7853981852531433,-2.497549200738492,-3.0432721164886756,-4.516039565205312,-2.1954901794592865,-4.3130828948291695,-4.161234121769667
116,5.79999999999967,2.0,-0.7853981852531433,-2.515127686746198,-2.944835782795661,-4.5553094744679665,-2.2497555732014693,-4.2286827641173845,-4.197425629943609
117,5.8499999999996675,2.0,-0.7853981852531433,-2.528828027945222,-2.8457852118115627,-4.594579383730621,-2.3009315304916633,-4.142374384352771,-4.233617138117552
118,5.899999999999665,2.0,-0.7853981852531433,-2.538629099401281,-2.7462731323460083,-4.6338492929932755,-2.348951027084422,-4.0542707920926455,-4.269808646291494
119,5.949999999999662,2.0,-0.7853981852531433,-2.544515788571744,-2.646452984821293,-4.67311920225593,-2.393751172695004,-3.9644873750523524,-4.306000154465437
120,5.999999999999659,2.0,-0.7853981852531433,-2.5464790186080806,-2.5464786846783563,-4.7123891115185845,-2.4352732933656682,-3.873141720984021,-4.3421916626393795
121,6.049999999999656,2.0,-0.7853981852531433,-2.5445157623517045,-2.446504385050315,-4.751659020781239,-2.473463008309915,-3.780353463673962,-4.378383170813322
122,6.099999999999653,2.0,-0.7853981852531433,-2.538629047001632,-2.3466842390694924,-4.7909289300438935,-2.508270301134042,-3.6862441262604193,-4.414574678987265
123,6.14999999999965,2.0,-0.7853981852531433,-2.5288279494467605,-2.247172162174447,-4.830198839306548,-2.539649585342728,-3.5909369620768645,-4.450766187161207
124,6.199999999999648,2.0,-0.7853981852531433,-2.515127582269962,-2.1481215947835106,-4.8694687485692025,-2.5675597640428585,-3.4945567932292882,-4.48695769533515
125,6.249999999999645,2.0,-0.7853981852531433,-2.497549070445577,-2.0496852657007705,-4.908738657831857,-2.5919642837674015,-3.3972298471188975,-4.523149203509092
126,6.299999999999642,2.0,-0.7853981852531433,-2.476119518766231,-1.9520149566193112,-4.9480085670945115,-2.6128311823488346,-3.2990835911243224,-4.559340711683035
127,6.349999999999639,2.0,-0.7853981852531433,-2.450871970049207,-1.8552612680848317,-4.987278476357166,-2.6301331307794307,-3.200246565659846,-4.5955322198569775
128,6.399999999999636,2.0,-0.7853981852531433,-2.4218453541868143,-1.759573387280507,-5.0265483856198205,-2.6438474690035756,-3.1008482158283006,-4.63172372803092
129,6.449999999999633,2.0,-0.7853981852531433,-2.389084428119313,-1.6650988579911516,-5.065818294882475,-2.6539562355952415,-3.0010187218891056,-4.667915236204863
130,6.4999999999996305,2.0,-0.7853981852531433,-2.3526397068229494,-1.571983353101386,-5.1050882041451295,-2.6604461912817485,-2.9008888287634877,-4.704106744378805
131,6.549999999999628,2.0,-0.7853981852531433,-2.312567385419525,-1.4803704499785932,-5.144358113407784,-2.6633088362830066,-2.8005896748001704,-4.740298252552748
132,6.599999999999625,2.0,-0.7853981852531433,-2.2689292525275815,-1.3904014090870138,-5.1836280226704385,-2.6625404214435267,-2.7002526200258004,-4.77648976072669
133,6.649999999999622,2.0,-0.7853981852531433,-2.2217925949888286,-1.3022149561743364,-5.222897931933093,-2.6581419531426227,-2.6000090741050457,-4.812681268900633
134,6.699999999999619,2.0,-0.7853981852531433,-2.171230094116702,-1.2159470683666374,-5.2621678411957475,-2.650119191976376,-2.499990324235684,-4.848872777074575
135,6.749999999999616,2.0,-0.7853981852531433,-2.1173197136270416,-1.1317307645014971,-5.301437750458402,-2.638482645213082,-2.400327363204084,-4.885064285248518
136,6.7999999999996135,2.0,-0.7853981852531433,-2.060144579423686,-1.0496959000225825,-5.3407076597210565,-2.6232475530320696,-2.3011507178262702,-4.921255793422461
137,6.849999999999611,2.0,-0.7853981852531433,-1.999792851424347,-0.9699689667519533,-5.379977568983711,-2.6044338685639064,-2.202590277999264,-4.957447301596403
