timestamp,cmd_v,cmd_omega,actual_x,actual_y,actual_theta,cmd_baseline_x,cmd_baseline_y,cmd_baseline_theta,cmd_baseline_error_xy,cmd_baseline_error_theta
109.24954,1.9999999,0.3095427,10.347195533654386,-9.887748750475794,0.42296712135000003,13.680449267480856,2.29313514636129,0.9144580275306751,12.628717787736532,0.49149090618067504
109.299545,1.9999999,0.26559603,10.462221885347036,-9.899445328879027,0.43091087335000006,13.741477369925336,2.372366262798115,0.9277391570108248,12.702396477624147,0.4968282836608247
109.34955,1.9999999,0.26559603,10.576901449913152,-9.909601019129717,0.4375486243500001,13.801447842342682,2.452400889915631,0.9410202864909745,12.775632690249477,0.5034716621409744
109.39954,1.9999999,0.26559603,10.691567454108059,-9.918617304770539,0.44421389335000006,13.860332437880256,2.533200665959749,0.9542974320306766,12.848690295068309,0.5100835386806766
109.44955,1.9999999,0.28024492,10.80651095572624,-9.926271888719072,0.4508014503500001,13.918162211746195,2.6148077529939924,0.9683124804798767,12.921340956684041,0.5175110301298766
109.49954,1.9999999,0.28756937,10.921321151960958,-9.932554737983136,0.4574474673500001,13.974819948732074,2.6971843287909776,0.982688073286175,12.993620118992355,0.5252406059361749
109.549545,1.9999999,0.2948938,11.03603923323054,-9.937479020228213,0.4640889828500001,14.030304303759905,2.780391813111471,0.9974342377551747,13.065598411328297,0.5333452549051746
109.59955,1.9999999,0.28756937,11.151158100771385,-9.940628385597762,0.4702374552500001,14.084555679596876,2.8644084026613648,1.0118141441020243,13.136734316569276,0.5415766888520241
109.64954,1.9999999,0.28756937,11.266735768514817,-9.942002660605255,0.4766254232500001,14.13757742767561,2.9491709747735797,1.0261897369083266,13.206971247392774,0.5495643136583265
109.69955,1.9999999,0.2729205,11.382260621838366,-9.941919806698001,0.4829233589500001,14.189395950184434,3.034721194671618,1.0398384911133267,13.276792550540048,0.5569151321633266
109.74954,1.9999999,0.26559603,11.497714322426544,-9.94053269482992,0.48832518865000013,14.240021774120041,3.120936189604277,1.0531156366530252,13.346243650505427,0.564790448003025
109.799545,1.9999999,0.26559603,11.61325078809534,-9.937874170438963,0.4939738616500001,14.289513326472274,3.2078418013078127,1.0663967661331748,13.41537288278481,0.5724229044831747
109.84955,1.9999999,0.2729205,11.729368674371923,-9.933759724551445,0.4994884826500001,14.337846343270293,3.295397032944774,1.0800441557356744,13.483869780725017,0.5805556730856742
109.89954,1.9999999,0.2729205,11.845651780625216,-9.928439860166758,0.5039045633500001,14.384965857147767,3.383577250751001,1.0936874515306767,13.552044699623478,0.5897828881806766
109.94955,1.9999999,0.2729205,11.961616093476847,-9.921975998625259,0.5095112197500001,14.430896322731902,3.4724276403439838,1.1073362057356768,13.620109900225563,0.5978249859856767
109.99954,1.9999999,0.25094715,12.077423526198707,-9.913983557033129,0.5161970247500002,14.475591968912031,3.56186084789542,1.1198810537641752,13.687570796363762,0.6036840290141751
110.049545,1.9999999,0.23629826,12.192750910739582,-9.904600664977982,0.5223955537500001,14.519175275303319,3.651874705183077,1.131697148255475,13.754645571072315,0.6093015945054748
110.09955,1.9999999,0.23629826,12.30767644668397,-9.894010182447015,0.5278843367500001,14.561691951684308,3.742397251155413,1.1435132427467747,13.821439635290872,0.6156289059967746
110.14954,1.9999999,0.23629826,12.422565518178423,-9.882019078808593,0.5330286022500001,14.603123629952057,3.8333885443450417,1.1553257927641767,13.8876650286534,0.6222971905141765
110.19955,1.9999999,0.20697871,12.53751324224136,-9.868509826079567,0.5377593367500002,14.643493748253835,3.924899488761,1.1656767980512768,13.9532539007371,0.6279174613012766
110.24954,1.9999999,0.21430315,12.65256322839727,-9.853674084581355,0.5426458757500002,14.682898725382309,4.016786632464035,1.1763898125197756,14.018271745597486,0.6337439367697754
110.299545,1.9999999,0.19965427,12.767770230732758,-9.837801856642345,0.5481633724500002,14.721328599642748,4.109118338091768,1.1863735242911253,14.083073997498575,0.6382101518411251
110.34955,1.9999999,0.19232982,12.882557751854998,-9.82093128010324,0.5535945224500003,14.758834760856953,4.201829108613718,1.195990976940225,14.147728592741617,0.6423964544902248
110.39954,1.9999999,0.21430315,12.997297162171337,-9.802841968468313,0.5587612309500003,14.795436577069351,4.294868382312287,1.2067039914087268,14.211922547281075,0.6479427604587265
110.44955,1.9999999,0.2582716,13.111894578567703,-9.783391929042194,0.5634905912500003,14.831053824961334,4.388331803243693,1.219620154124727,14.275617747008209,0.6561295628747266
