step,actual_x,actual_y,actual_theta,cmd_x,cmd_y,cmd_theta,model_x,model_y,model_theta,cmd_position_error,model_position_error,cmd_heading_error,model_heading_error
245,20.432022600928207,-2.9102855276316997,1.0814334887654695,11.570519071142263,12.534771794860601,2.3183479555882514,20.304864699119886,-2.659269370419998,1.1116965633209475,17.80662911680596,0.28138628817627975,1.2369144668227818,0.030263074555477942
246,20.468196740891827,-2.7982666411692434,1.084010706294066,11.502534547913829,12.608107348375317,2.326865780632943,20.337457539391348,-2.546513682359033,1.1160907183166273,17.82524777006789,0.28367638442189425,1.2428550743388769,0.03208001202256128
247,20.50401951109171,-2.6858729609773633,1.0846607756793674,11.433927839061818,12.680861168264052,2.3328189607709646,20.36942285897498,-2.4328217121341495,1.1173348584070482,17.843852743671107,0.2866202946445737,1.2481581850915973,0.0326740827276808
248,20.539733509173278,-2.5735749816768814,1.0852383670389827,11.364889231892002,12.753205273262033,2.3376734745688736,20.401113109189073,-2.319123352837449,1.1183913720396959,17.863033350905056,0.2897606714356201,1.252435107529891,0.033153005000713165
249,20.575222272455726,-2.461690848793776,1.0862435339477088,11.295500244136482,12.825213378265369,2.34142932202667,20.432768921968496,-2.2054654878657787,1.119542181617362,17.883027757350046,0.29316274089269967,1.2551857880789612,0.03329864766965329
250,20.610416997847587,-2.350010627645532,1.0875199130496185,11.225841294972184,12.896960361541552,2.3448189473710954,20.463992111383213,-2.092600451446121,1.121379276863081,17.903641681739273,0.2961422735563375,1.257299034321477,0.03385936381346255
251,20.645317214479864,-2.2383235328586215,1.0891505082363437,11.155939551055642,12.96847081536009,2.34784235060215,20.495023497952932,-1.9793814488407155,1.1230590477443911,17.92470035420707,0.2993980696380889,1.2586918423658062,0.0339085395080474
252,20.67991964078897,-2.126507570459345,1.0908215150229807,11.085821922015885,13.039769601505089,2.3501322197262198,20.525662784629663,-1.8665637312162404,1.125352552286131,17.94610471088967,0.3022680552632019,1.259310704703239,0.03453103726315021
253,20.71445792503751,-2.0142167444068217,1.0905632056637842,11.015541212060667,13.11090764066908,2.3501322197262198,20.556157449361603,-1.753164222483231,1.126780787259122,17.96770361146018,0.30529896790176947,1.2595690140624356,0.03621758159533783
254,20.74939567903775,-1.9012739202100735,1.088235109938978,10.945260502105448,13.18204567983307,2.348942106938921,20.586626437882344,-1.639438629850295,1.125125711909277,17.989652490379214,0.30830430607452786,1.260706996999943,0.03689060197029903
255,20.785032760870244,-1.7882609180707958,1.0850357405251998,10.875064504192,13.253267310570104,2.342990016913973,20.61775511797662,-1.5247200349648558,1.1226085441976466,18.012635628951458,0.3121467713757508,1.257954276388773,0.03757280367244675
256,20.821335304571083,-1.6756745163376108,1.081090687901451,10.805293664759702,13.324905490145103,2.3319097267230973,20.649545839211154,-1.4107506105495198,1.1196258479121752,18.037141975970705,0.3157472031018921,1.2508190388216462,0.03853516001072421
257,20.858440289209614,-1.5636138631480692,1.076263335195108,10.736320863841582,13.39731233748302,2.3197296805446967,20.68192544977047,-1.296700680822438,1.1159759351376124,18.063405394391797,0.3200002116271521,1.2434663453495887,0.03971259994250431
258,20.896638750095725,-1.452338520336507,1.0706631277098495,10.668235075977693,13.470553885110446,2.3002241015201434,20.715141167171257,-1.1835496766157925,1.1115446320127376,18.091792599553468,0.32432825210909827,1.229560973810294,0.04088150430288806
259,20.93596386393334,-1.3414632783140346,1.0656202897771436,10.601590768128066,13.545109468664942,2.2799860782688484,20.749491306617404,-1.07081921032122,1.1064491934466787,18.122067085032022,0.3286643062026109,1.2143657884917047,0.040828903669535066
260,20.97610734419852,-1.230769951772318,1.0629187274134893,10.53646886245651,13.62099844157677,2.2597480550175533,20.784714740026168,-0.9582711953212995,1.103068926729975,18.153817120351068,0.33299654832929837,1.196829327604064,0.04015019931648567
261,21.01670861728292,-1.1200585875162279,1.0622337070635695,10.472896030525531,13.69818972248454,2.2398762557422742,20.820572173305997,-0.8457962008358487,1.102055519246278,18.186601299899447,0.3371785304605412,1.1776425486787048,0.03982181218270853
262,21.05736786019929,-1.0094250634771904,1.0628673576975416,10.410869578955468,13.77662898633584,2.2302608540048823,20.856684679068877,-0.7332517822080457,1.1020551813624309,18.220189900671176,0.341387493144649,1.1673934963073407,0.039187823664889265
263,21.09769647783951,-0.8990630679470115,1.0639223807484086,10.349600208132456,13.855661024186697,2.2302608540048823,20.8926264117006,-0.6210944281539649,1.1037404712613181,18.254409233329945,0.34542770116858446,1.1663384732564737,0.03981809051290952
264,21.137554401614043,-0.7891177012829712,1.0646482614793058,10.288330837309443,13.934693062037553,2.2302608540048823,20.928051059729803,-0.5091881116939777,1.104490302931282,18.289238785207424,0.3496458571013347,1.1656125925255765,0.03984204145197623
265,21.17704830572148,-0.6795833172278316,1.0651290950881958,10.22706146648643,14.01372509988841,2.2302608540048823,20.9631186128265,-0.3979310939792501,1.1053929355901175,18.3247243913768,0.35368614386629615,1.1651317589166865,0.04026384050192178
266,21.216255687571532,-0.5703964972867113,1.0657884402717173,10.165792095663418,14.092757137739266,2.2302608540048823,20.997881688937895,-0.28688904352977174,1.1057079927038842,18.360850201460234,0.35785986030146943,1.164472413733165,0.03991955243216694
267,21.25526194243952,-0.46129762123221335,1.0667710511297628,10.104522724840406,14.171789175590122,2.2302608540048823,21.03238388044796,-0.17625468617924162,1.1070700998159566,18.397451299085944,0.361834361746818,1.1634898028751195,0.04029904868619383
268,21.293836764407605,-0.3527723048281973,1.0672284783904615,10.043253354017393,14.250821213440979,2.2302608540048823,21.066664702040033,-0.06530254272895132,1.1083257898197019,18.43476527436628,0.3663959743798137,1.1630323756144207,0.041097311429240335
269,21.332254863792052,-0.24419592374899673,1.0675966890521522,9.98198398319438,14.329853251291835,2.2302608540048823,21.10021826204995,0.044183298671919356,1.1088355827585303,18.472454044318308,0.3701399201276662,1.16266416495273,0.04123889370637812
270,21.37066196274474,-0.1352638323436215,1.068296993511467,9.920714612371368,14.408885289142692,2.2302608540048823,21.134129211719195,0.15510618606410295,1.109450484413884,18.510363799621913,0.37451634129609784,1.1619638604934153,0.041153490902416934
271,21.408728713137915,-0.02680498310229613,1.0688670137424197,9.859445241548356,14.487917326993548,2.2302608540048823,21.16757836404547,0.26523156065273573,1.1100632971127027,18.548938310488982,0.37873319600451166,1.1613938402624626,0.04119628337028303
272,21.44661360174371,0.08150577402825042,1.0694628545425076,9.798175870725343,14.566949364844405,2.2302608540048823,21.20085648107218,0.3752769554670717,1.1107137754650296,18.588011663330995,0.38301183977094255,1.1607979994623747,0.04125092092252203
273,21.484495382561082,0.1902716481369486,1.0706662248230714,9.73690649990233,14.645981402695261,2.2302608540048823,21.23404001590549,0.485213235637489,1.1120665038095296,18.62722172155579,0.3869346595019975,1.1595946291818109,0.04140027898645826
274,21.522147122493827,0.2991865805578682,1.0724432323004294,9.675637129079318,14.725013440546117,2.2302608540048823,21.26726639395815,0.5961706266432772,1.1136999815560387,18.66666225168357,0.3913613540043758,1.157817621704453,0.04125674925560929
275,21.559456057993557,0.40822724119238135,1.0741537675603468,9.614367758256305,14.804045478396974,2.2302608540048823,21.29991501323141,0.7062892519691517,1.1153429475005225,18.706274808393896,0.3952246401535701,1.1561070864445355,0.04118917994017579
276,21.596432996616734,0.5173333242661726,1.0749048823017802,9.553098387433293,14.88307751624783,2.2302608540048823,21.332421325195615,0.8174197625586169,1.1165908367463828,18.74610665440188,0.3996924231125957,1.1553559717031021,0.04168595444460266
277,21.632990734348077,0.626061621457519,1.076239405967499,9.49182901661028,14.962109554098687,2.2302608540048823,21.364341368016127,0.9276740406545392,1.118004393377106,18.786433354504705,0.40390906581115144,1.1540214480373834,0.0417649874096071
278,21.669361802401014,0.7348879853427579,1.0771992314948875,9.430559645787268,15.041141591949543,2.2302608540048823,21.396083627171738,1.0380184769705054,1.1194682110424594,18.827032970844954,0.40812872480520496,1.1530616225099948,0.04226897954757192
279,21.705654569947573,0.8439570384480647,1.0780088707797404,9.369290274964255,15.1201736298004,2.2302608540048823,21.427618212028253,1.148423688579759,1.1200769985651107,18.867862734865945,0.41231560407951495,1.1522519832251419,0.04206812778537028
280,21.74180223054479,0.9532303419293545,1.0787322784417483,9.308020904141243,15.199205667651256,2.2302608540048823,21.45908615367372,1.2591964506902622,1.120974780663147,18.90890613054861,0.4165856932632942,1.151528575563134,0.04224250222139858
281,21.777710130859585,1.062455613794806,1.0789711223587801,9.24675153331823,15.278237705502113,2.2302608540048823,21.49032149832988,1.3699821177616418,1.1214971533834444,18.9502871707054,0.4209094638391469,1.1512897316461022,0.042526031024664235
282,21.813506607714285,1.1717010532312768,1.0796972909265605,9.185482162495218,15.357269743352969,2.2302608540048823,21.52128486047951,1.4806062274608467,1.1217194421977013,18.992034131477627,0.42522459503507626,1.1505635630783217,0.04202215127114073
283,21.849197474227694,1.281188019543691,1.0811988919995201,9.124212791672205,15.436301781203825,2.2302608540048823,21.552155564133233,1.5915141937417692,1.123117065761818,19.033982262700885,0.4295768042445744,1.1490619620053621,0.04191817376229778
284,21.88463815726221,1.3907844594927912,1.082617777890846,9.062943420849193,15.515333819054682,2.2302608540048823,21.58292686737832,1.7027251544342272,1.1248695382444396,19.076130386544897,0.4339777639510427,1.1476430761140364,0.04225176035359368
285,21.919766556107174,1.5002225214015688,1.0834676090416906,9.00167405002618,15.594365856905538,2.2302608540048823,21.61335043981894,1.8137944957964887,1.1260780581567644,19.118629405828152,0.4384269830280661,1.1467932449631917,0.042610449115073834
286,21.95479094050943,1.6098485952983226,1.0838916592438181,8.940404679203168,15.673397894756395,2.2302608540048823,21.64346970422396,1.9246291957532484,1.1266406485290474,19.161358737228547,0.4427276121782743,1.1463691947610641,0.0427489892852293
287,21.989720530123726,1.7195697806597698,1.0844647448648175,8.879135308380155,15.752429932607251,2.2302608540048823,21.673642419159627,2.036033303494356,1.1270885286274108,19.204390354830753,0.4472745616682332,1.1457961091400648,0.04262378376259335
288,22.02447094689085,1.8293270195507891,1.0853252614870144,8.817865937557142,15.831461970458108,2.2302608540048823,21.703493615940143,2.147065751726657,1.1278568205659951,19.247706332339405,0.4516462652441267,1.144935592517868,0.04253155907898076
289,22.059011824592915,1.9392152694712959,1.086238584448438,8.75659656673413,15.910494008308964,2.2302608540048823,21.73319287572703,2.258636843422589,1.1288840133700262,19.29121254070909,0.45627637386302483,1.1440222695564444,0.04264542892158829
290,22.09322435906509,2.0488053036159357,1.0869262111045828,8.695327195911117,15.98952604615982,2.2302608540048823,21.762591037455874,2.3700201243789176,1.1298483915514055,19.335132355793238,0.46097435333881437,1.1433346429002995,0.04292218044682272
291,22.127179287387072,2.158065389598937,1.0877526725780626,8.634057825088105,16.06855808401068,2.2302608540048823,21.791756305943938,2.4810605300251325,1.1306185712808485,19.379528730019093,0.4656548477350354,1.1425081814268196,0.0428658987027859
292,22.161135285471516,2.2678182126355924,1.0886868990746734,8.572788454265092,16.147590121861537,2.2302608540048823,21.82066899908321,2.591751076456151,1.1319765932628627,19.42398614747486,0.46994658465620615,1.1415739549302089,0.04328969418818929
