delta_x_body,delta_y_body,delta_theta,delta_x_body_check,delta_y_body_check,delta_theta_check,diff_delta_x_body,diff_delta_y_body,diff_delta_theta
0.1520741159410092,2.5763440154518563e-05,0.0007542722166108,0.15207411594100922,2.5763440154518563e-05,0.0007542722166107851,2.7755575615628914e-17,0.0,-1.485356976305141e-17
0.0925054613015249,9.158622690426388e-05,0.0011618328203291,0.09250546130152498,9.158622690427082e-05,0.0011618328203292227,8.326672684688674e-17,6.938893903907228e-18,1.227316859253591e-16
0.1300426985576659,0.0001733121786653,0.0019340277319641,0.13004269855766595,0.00017331217866533785,0.0019340277319640775,5.551115123125783e-17,3.7838655819744105e-17,-2.2551405187698492e-17
0.1399198157906665,9.951274145928583e-05,0.0008018488694584,0.13991981579066656,9.951274145929626e-05,0.0008018488694584991,5.551115123125783e-17,1.0421893383016911e-17,9.90960785651751e-17
0.1003348957299563,1.961275235593321e-05,7.164058780087523e-05,0.10033489572995634,1.961275235593321e-05,7.164058780090299e-05,4.163336342344337e-17,0.0,2.7755575615628914e-17
0.0617746726936026,-1.0069175295279733e-05,-0.0002056946448912,0.061774672693602616,-1.0069175295279731e-05,-0.00020569464489120226,1.3877787807814457e-17,1.6940658945086007e-21,-2.2497195079074217e-18
0.21055303178307,0.0002490826519085,0.0021048432366644,0.21055303178307008,0.0002490826519085665,0.0021048432366644054,8.326672684688674e-17,6.646159317336142e-17,5.637851296924623e-18
0.1876858649659505,0.0001256046597628,0.0012840842484877,0.18768586496595052,0.00012560465976284296,0.0012840842484876935,2.7755575615628914e-17,4.2961511084738113e-17,-6.5052130349130266e-18
0.0815086840598384,6.576588856468946e-05,0.0012476986254343,0.0815086840598384,6.57658885646964e-05,0.001247698625434418,0.0,6.938893903907228e-18,1.1796119636642288e-16
0.0304399976289935,4.952522021402575e-06,0.0001922827432774,0.03043999762899358,4.952522021402575e-06,0.00019228274327748318,7.979727989493313e-17,0.0,8.318541168395033e-17
0.1029480530055857,6.727422394833121e-05,0.0005474003333457,0.1029480530055857,6.727422394833121e-05,0.0005474003333457156,0.0,0.0,1.5612511283791264e-17
0.090584228383285,3.210631433311212e-05,0.0004749389382406,0.09058422838328506,3.210631433311559e-05,0.0004749389382406044,5.551115123125783e-17,3.469446951953614e-18,4.391018798566293e-18
0.0571970181373146,4.236680682424832e-06,0.0003473352060406,0.05719701813731466,4.236680682426566e-06,0.0003473352060406887,6.245004513516506e-17,1.7338764430295528e-18,8.868773770931426e-17
0.015824450217457,4.892134447104755e-07,2.671189824388076e-05,0.015824450217457098,4.892134447104755e-07,2.6711898243797494e-05,9.71445146547012e-17,0.0,-8.326672684688674e-17
0.0881043807464357,4.971520859621895e-05,0.000741303066724,0.08810438074643571,4.9715208596229354e-05,0.0007413030667240972,1.3877787807814457e-17,1.0401564592282808e-17,9.71445146547012e-17
0.3218221359129615,0.0004574717337014,0.0020301225161419,0.3218221359129615,0.00045747173370151717,0.0020301225161420133,0.0,1.1714804473705875e-16,1.1319070680748666e-16
0.0992445818510844,3.678455455397717e-05,0.0009912345602594,0.09924458185108447,3.6784554553980636e-05,0.0009912345602594852,6.938893903907228e-17,3.469446951953614e-18,8.521829075736065e-17
0.1521177942357865,0.0002261211416756,0.0022964349412895,0.15211779423578653,0.00022612114167560454,0.0022964349412895046,2.7755575615628914e-17,4.553649124439119e-18,4.7704895589362195e-18
0.0850308567796649,1.8056837177569257e-05,0.0010204555298267,0.0850308567796649,1.8056837177576196e-05,0.001020455529826797,0.0,6.938893903907228e-18,9.69276742202041e-17
0.0896556211483843,3.268801140724961e-05,0.0004343746079134,0.08965562114838435,3.268801140724961e-05,0.00043437460791340143,5.551115123125783e-17,0.0,1.4094628242311558e-18
